object_number,platform_raw_first,platform_norm,title_primary,title_norm,title_norm_source,title_aliases,region_norm,language_norm
38552,Nintendo Super Famicom,SFC,Wrecking Crew '98,Wrecking Crew '98,primary_ascii,レッキングクルー'98,NTSC-J,ja
38560,Nintendo Super Famicom,SFC,Teitoku no Ketsudan,Teitoku no Ketsudan,primary_ascii,提督の決断|P.T.O. Pacific Theater of Operations,NTSC-J,ja
38562,Nintendo Super Famicom,SFC,Angelique,Angelique,primary_ascii,アンジェリーク,NTSC-J,ja
38566,Nintendo Super Famicom,SFC,Kaite Tsukutte Asoberu Dezaemon,Kaite Tsukutte Asoberu Dezaemon,primary_ascii,描いて・作って・遊べる デザエモン,NTSC-J,ja
38589,Nintendo Super Famicom,SFC,Keiba Yosou Baken Renkinjutsu,Keiba Yosou Baken Renkinjutsu,primary_ascii,勝ち馬予想ソフト 馬券錬金術,NTSC-J,ja
38594,Nintendo Super Famicom,SFC,Sansara Naga 2,Sansara Naga 2,primary_ascii,サンサーラ・ナーガ2,NTSC-J,ja
38595,Nintendo Super Famicom,SFC,Super Real Mahjong PIV,Super Real Mahjong PIV,primary_ascii,スーパーリアル麻雀P IV,NTSC-J,ja
38600,Nintendo Super Famicom,SFC,Koutetsu no Kishi,Koutetsu no Kishi,primary_ascii,鋼鉄の騎士,NTSC-J,ja
38601,Nintendo Super Famicom,SFC,Tetsuwan Atom,Tetsuwan Atom,primary_ascii,鉄腕アトム,NTSC-J,ja
38602,Nintendo Super Famicom,SFC,Super Professional Baseball II,Super Professional Baseball II,primary_ascii,スーパープロフェッショナルベースボールII,NTSC-J,ja
38603,Nintendo Super Famicom,SFC,Tarot Mystery,Tarot Mystery,primary_ascii,タロットミステリー,NTSC-J,ja
38604,Nintendo Super Famicom,SFC,Hayashi Kaihou Kudan no Igo Oodou,Hayashi Kaihou Kudan no Igo Oodou,primary_ascii,林海峯九段の囲碁大道,NTSC-J,ja
38605,Nintendo Super Famicom,SFC,Disney's Toy Story,Disney's Toy Story,primary_ascii,Disney's トイ・ストーリー,NTSC-J,ja
38606,Nintendo Super Famicom,SFC,Date Kimiko no Virtual Tennis,Date Kimiko no Virtual Tennis,primary_ascii,伊達公子のバーチャルテニス,NTSC-J,ja
38607,Nintendo Super Famicom,SFC,J. League Excite Stage '94,J. League Excite Stage '94,primary_ascii,Jリーグエキサイトステージ'94|Capcom's Soccer Shootout,NTSC-J,ja
38608,Nintendo Super Famicom,SFC,Dual Orb Seirei Tama Densetsu,Dual Orb Seirei Tama Densetsu,primary_ascii,デュアルオーブ 聖霊珠伝説,NTSC-J,ja
38609,Nintendo Super Famicom,SFC,Muscle Bomber The Body Explosion,Muscle Bomber The Body Explosion,primary_ascii,マッスルボマー ザ・ボディー・エクスプロージョン|Saturday Night Slam Masters,NTSC-J,ja
38610,Nintendo Super Famicom,SFC,Super Snakey,Super Snakey,primary_ascii,スーパースネーキー|WildSnake,NTSC-J,ja
38611,Nintendo Super Famicom,SFC,Cosmo Gang The Puzzle,Cosmo Gang The Puzzle,primary_ascii,コズモギャング ザ パズル,NTSC-J,ja
38612,Nintendo Super Famicom,SFC,Sutobasu Yarou Shou,Sutobasu Yarou Shou,primary_ascii,ストバスヤロウ将,NTSC-J,ja
38613,Nintendo Super Famicom,SFC,Thoroughbred Breeder II,Thoroughbred Breeder II,primary_ascii,サラブレッドブリーダーII,NTSC-J,ja
38614,Nintendo Super Famicom,SFC,World Cup Striker,World Cup Striker,primary_ascii,ワールドカップストライカー|Elite Soccer,NTSC-J,ja
38615,Nintendo Super Famicom,SFC,Advanced Dungeons & Dragons Eye of the Beholder,Advanced Dungeons & Dragons Eye of the Beholder,primary_ascii,AD&D アイ・オブ・ザ・ビホルダー,NTSC-J,ja
38616,Nintendo Super Famicom,SFC,The Shinri Game 2 Magical Trip,The Shinri Game 2 Magical Trip,primary_ascii,ザ・心理ゲーム2 〜マジカルトリップ〜,NTSC-J,ja
38617,Nintendo Super Famicom,SFC,Zero 4 Champ RR,Zero 4 Champ RR,primary_ascii,ゼロヨンチャンプ ダブルアール,NTSC-J,ja
38618,Nintendo Super Famicom,SFC,Bishoujo Senshi Sailor Moon S Kondo ha Puzzle de Oshioki yo!!,Bishoujo Senshi Sailor Moon S Kondo ha Puzzle de Oshioki yo!!,primary_ascii,美少女戦士セーラームーンS こんどはパズルでおしおきよ！！,NTSC-J,ja
38619,Nintendo Super Famicom,SFC,Sengoku Denshou,Sengoku Denshou,primary_ascii,戦国伝承,NTSC-J,ja
38620,Nintendo Super Famicom,SFC,Street Racer,Street Racer,primary_ascii,ストリートレーサー,NTSC-J,ja
38621,Nintendo Super Famicom,SFC,Wild Trax,Wild Trax,primary_ascii,ワイルドトラックス|Stunt Race FX,NTSC-J,ja
38622,Nintendo Super Famicom,SFC,Dragon Ball Z Hyper Dimension,Dragon Ball Z Hyper Dimension,primary_ascii,ドラゴンボールZ ハイパーディメンション,NTSC-J,ja
38623,Nintendo Super Famicom,SFC,Tactics Ogre Let Us Cling Together,Tactics Ogre Let Us Cling Together,primary_ascii,タクティクス オウガ Let Us Cling Together,NTSC-J,ja
38624,Nintendo Super Famicom,SFC,Hakunetsu Pro Yakyuu '94 Ganba League 3,Hakunetsu Pro Yakyuu '94 Ganba League 3,primary_ascii,白熱プロ野球'94 ガンバリーグ3,NTSC-J,ja
38625,Nintendo Super Famicom,SFC,Shin Megami Tensei if...,Shin Megami Tensei if...,primary_ascii,真・女神転生 if...,NTSC-J,ja
38626,Nintendo Super Famicom,SFC,Ultima Gaiden Kurokishi no Inbou,Ultima Gaiden Kurokishi no Inbou,primary_ascii,ウルティマ外伝 黒騎士の陰謀|Ultima Runes of Virtue II,NTSC-J,ja
38627,Nintendo Super Famicom,SFC,GT Racing,GT Racing,primary_ascii,ジーティーレーシング,NTSC-J,ja
38628,Nintendo Super Famicom,SFC,Mahjong Sengoku Monogatari,Mahjong Sengoku Monogatari,primary_ascii,麻雀戦国物語,NTSC-J,ja
38629,Nintendo Super Famicom,SFC,Battle Jockey,Battle Jockey,primary_ascii,バトルジョッキー,NTSC-J,ja
38630,Nintendo Super Famicom,SFC,Super Final Match Tennis,Super Final Match Tennis,primary_ascii,スーパーファイナルマッチテニス,NTSC-J,ja
38631,Nintendo Super Famicom,SFC,Supapoon DX,Supapoon DX,primary_ascii,すぱぽーんDX,NTSC-J,ja
38632,Nintendo Super Famicom,SFC,Captain Tsubasa J The Way to World Youth,Captain Tsubasa J The Way to World Youth,primary_ascii,キャプテン翼J ザ ウェイ トゥ ワールドユース,NTSC-J,ja
38633,Nintendo Super Famicom,SFC,Classic Road II,Classic Road II,primary_ascii,クラシックロードII,NTSC-J,ja
38634,Nintendo Super Famicom,SFC,Earthworm Jim,Earthworm Jim,primary_ascii,アースワーム・ジム,NTSC-J,ja
38636,Nintendo Super Famicom,SFC,SD F-1 Grand Prix,SD F-1 Grand Prix,primary_ascii,SD F-1 グランプリ,NTSC-J,ja
38637,Nintendo Super Famicom,SFC,Turf Memories,Turf Memories,primary_ascii,ターフメモリーズ,NTSC-J,ja
38643,Nintendo Super Famicom,SFC,Sougou Kakutougi Rings Astral Bout 3,Sougou Kakutougi Rings Astral Bout 3,primary_ascii,総合格闘技 リングス アストラルバウト3,NTSC-J,ja
38644,Nintendo Super Famicom,SFC,Super Tetris 3,Super Tetris 3,primary_ascii,スーパーテトリス3,NTSC-J,ja
38645,Nintendo Super Famicom,SFC,Super Moero!! Pro Yakyuu,Super Moero!! Pro Yakyuu,primary_ascii,スーパー燃えろ！！プロ野球|Super Bases Loaded 3 License to Steal,NTSC-J,ja
38646,Nintendo Super Famicom,SFC,Super Fire Pro Wrestling Special,Super Fire Pro Wrestling Special,primary_ascii,スーパーファイヤープロレスリング スペシャル,NTSC-J,ja
38647,Nintendo Super Famicom,SFC,Power Of The Hired,Power Of The Hired,primary_ascii,パワー オブ ザ ハイアード,NTSC-J,ja
38649,Nintendo Super Famicom,SFC,Lupin Sansei Densetsu no Hihou o Oe,Lupin Sansei Densetsu no Hihou o Oe,primary_ascii,ルパン三世 伝説の秘宝を追え！,NTSC-J,ja
38651,Nintendo Super Famicom,SFC,Ganso Pachinko Ou,Ganso Pachinko Ou,primary_ascii,元祖パチンコ王,NTSC-J,ja
38653,Nintendo Super Famicom,SFC,Zakuro no Aji,Zakuro no Aji,primary_ascii,ざくろの味,NTSC-J,ja
38659,Nintendo Super Famicom,SFC,Janyuuki Gokuu Randa,Janyuuki Gokuu Randa,primary_ascii,雀遊記 悟空乱打,NTSC-J,ja
38661,Nintendo Super Famicom,SFC,Gindama Oyakata no Pachinko Hisshouhou,Gindama Oyakata no Pachinko Hisshouhou,primary_ascii,銀玉親方の実戦パチンコ必勝法,NTSC-J,ja
38662,Nintendo Super Famicom,SFC,Ganbare Goemon Kirakira Douchuu Boku ga Dancer ni Natta Riyuu,Ganbare Goemon Kirakira Douchuu Boku ga Dancer ni Natta Riyuu,primary_ascii,がんばれゴエモン きらきら道中 僕がダンサーになった理由,NTSC-J,ja
38663,Nintendo Super Famicom,SFC,Classic Road,Classic Road,primary_ascii,クラシック・ロード,NTSC-J,ja
38664,Nintendo Super Famicom,SFC,Ranma 1/2 Ougi Jaanken,Ranma 1/2 Ougi Jaanken,primary_ascii,らんま1|2 奥義邪暗拳,NTSC-J,ja
38667,Nintendo Super Famicom,SFC,Shimono Masaki no Fishing To Bassing,Shimono Masaki no Fishing To Bassing,primary_ascii,下野正希の フィッシング To バッシング,NTSC-J,ja
38668,Nintendo Super Famicom,SFC,From TV Animation Slam Dunk SD Heat Up!!,From TV Animation Slam Dunk SD Heat Up!!,primary_ascii,テレビアニメ スラムダンク SDヒートアップ！！,NTSC-J,ja
38671,Nintendo Super Famicom,SFC,Mahjong Taikai II,Mahjong Taikai II,primary_ascii,麻雀大会II,NTSC-J,ja
38672,Nintendo Super Famicom,SFC,Super Gussun Oyoyo,Super Gussun Oyoyo,primary_ascii,すーぱーぐっすんおよよ,NTSC-J,ja
38674,Nintendo Super Famicom,SFC,Mizuki Shigeru no Youkai Hyakkiyakou,Mizuki Shigeru no Youkai Hyakkiyakou,primary_ascii,水木しげるの妖怪百鬼夜行,NTSC-J,ja
38676,Nintendo Super Famicom,SFC,Shin Star Trek Ooinaru Isan IFD no Nazo o Oe,Shin Star Trek Ooinaru Isan IFD no Nazo o Oe,primary_ascii,新スタートレック 〜大いなる遺産IFDの謎を追え〜|Star Trek The Next Generation Future's Past,NTSC-J,ja
38683,Nintendo Super Famicom,SFC,Shinseiki Odysselya II,Shinseiki Odysselya II,primary_ascii,神聖紀オデッセリアII|Shinseiki Odysselia 2,NTSC-J,ja
38687,Nintendo Super Famicom,SFC,Puzzle Bobble,Puzzle Bobble,primary_ascii,パズルボブル|Bust-A-Move,NTSC-J,ja
38690,Nintendo Super Famicom,SFC,Hai Toride,Hai Toride,primary_ascii,牌砦 −トリデ−,NTSC-J,ja
38695,Nintendo Super Famicom,SFC,Honke Hanafuda,Honke Hanafuda,primary_ascii,本家花札,NTSC-J,ja
38735,Nintendo Super Famicom,SFC,Jikkyou Keiba Simulation Stable Star,Jikkyou Keiba Simulation Stable Star,primary_ascii,ステイブルスター 〜厩舎物語〜,NTSC-J,ja
38736,Nintendo Super Famicom,SFC,Super Casino 2,Super Casino 2,primary_ascii,スーパーカジノ2,NTSC-J,ja
38737,Nintendo Super Famicom,SFC,Estpolis Denki,Estpolis Denki,primary_ascii,エストポリス伝記|Lufia & The Fortress of Doom,NTSC-J,ja
38738,Nintendo Super Famicom,SFC,Super Bikkuriman,Super Bikkuriman,primary_ascii,スーパービックリマン,NTSC-J,ja
38739,Nintendo Super Famicom,SFC,Doraemon Nobita to Yousei no Kuni,Doraemon Nobita to Yousei no Kuni,primary_ascii,ドラえもん のび太と妖精の国,NTSC-J,ja
38740,Nintendo Super Famicom,SFC,Yokozuna Monogatari,Yokozuna Monogatari,primary_ascii,横綱物語,NTSC-J,ja
38741,Nintendo Super Famicom,SFC,American Battle Dome,American Battle Dome,primary_ascii,アメリカンバトルドーム,NTSC-J,ja
38742,Nintendo Super Famicom,SFC,NBA Live 95,NBA Live 95,primary_ascii,NBA ライブ 95,NTSC-J,ja
38743,Nintendo Super Famicom,SFC,The Great Battle IV,The Great Battle IV,primary_ascii,ザ・グレイトバトルIV|The Great Battle 4,NTSC-J,ja
38744,Nintendo Super Famicom,SFC,Hisshou 777 Three Seven Fighter Pachi-Slot Ryuuguu Densetsu,Hisshou 777 Three Seven Fighter Pachi-Slot Ryuuguu Densetsu,primary_ascii,必勝777スリーセブンファイター パチスロ竜宮伝説,NTSC-J,ja
38745,Nintendo Super Famicom,SFC,Princess Maker Legend of Another World,Princess Maker Legend of Another World,primary_ascii,プリンセスメーカー レジェンド・オブ・アナザーワールド|The Great Battle 4,NTSC-J,ja
38746,Nintendo Super Famicom,SFC,Pachinko Monogatari 2 Nagoya Shachihoko no Teiou,Pachinko Monogatari 2 Nagoya Shachihoko no Teiou,primary_ascii,パチンコ物語2 名古屋シャチホコの帝王,NTSC-J,ja
38752,Nintendo Super Famicom,SFC,Zen Nippon Pro-Wrestling,Zen Nippon Pro-Wrestling,primary_ascii,全日本プロレス,NTSC-J,ja
38757,Nintendo Super Famicom,SFC,Battle Robot Retsuden,Battle Robot Retsuden,primary_ascii,バトルロボット烈伝,NTSC-J,ja
38759,Nintendo Super Famicom,SFC,Tokimeki Memorial Densetsu no Ki no Shita de,Tokimeki Memorial Densetsu no Ki no Shita de,primary_ascii,ときめきメモリアル 伝説の樹の下で,NTSC-J,ja
38762,Nintendo Super Famicom,SFC,Hyper Iria,Hyper Iria,primary_ascii,ハイパーイリア,NTSC-J,ja
38764,Nintendo Super Famicom,SFC,Heiwa Pachinko World 2,Heiwa Pachinko World 2,primary_ascii,平和 パチンコワールド2,NTSC-J,ja
38768,Nintendo Super Famicom,SFC,Sanspo Fishing Keiryuu Ou,Sanspo Fishing Keiryuu Ou,primary_ascii,サンスポ フィッシング 渓流王|Sankei Sports Fishing Keiryuu Ou,NTSC-J,ja
38776,Nintendo Super Famicom,SFC,Wonder Project J Kikai no Shounen Pino,Wonder Project J Kikai no Shounen Pino,primary_ascii,ワンダープロジェクトJ 機械の少年ピーノ,NTSC-J,ja
38811,Nintendo Super Famicom,SFC,Putty Moon,Putty Moon,primary_ascii,パティームーン|Super Putty,NTSC-J,ja
38819,Nintendo Super Famicom,SFC,Shinzui Taikyoku Igo Go Sennin,Shinzui Taikyoku Igo Go Sennin,primary_ascii,真髄対局囲碁 碁仙人,NTSC-J,ja
38830,Nintendo Super Famicom,SFC,Pachinko Fan Shouri Sengen,Pachinko Fan Shouri Sengen,primary_ascii,パチンコファン 勝利宣言,NTSC-J,ja
38835,Nintendo Super Famicom,SFC,The Chessmaster,The Chessmaster,primary_ascii,チェスマスター,NTSC-J,ja
38839,Nintendo Super Famicom,SFC,Drift King Tsuchiya Keiichi & Bandou Masaaki Shutokou Battle 2,Drift King Tsuchiya Keiichi & Bandou Masaaki Shutokou Battle 2,primary_ascii,ドリフトキング 土屋圭市＆坂東正明 首都高バトル2,NTSC-J,ja
38843,Nintendo Super Famicom,SFC,Militia,Militia,primary_ascii,ミリティア|Metal Marines,NTSC-J,ja
38846,Nintendo Super Famicom,SFC,Hebereke no Oishii Puzzle wa Irimasenka,Hebereke no Oishii Puzzle wa Irimasenka,primary_ascii,へべれけのおいしいパズルはいりませんか,NTSC-J,ja
38849,Nintendo Super Famicom,SFC,J League Super Soccer,J League Super Soccer,primary_ascii,Jリーグ スーパーサッカー|Virtual Soccer,NTSC-J,ja
38851,Nintendo Super Famicom,SFC,Zen Nippon Pro-Wrestling Fight da Pon!,Zen Nippon Pro-Wrestling Fight da Pon!,primary_ascii,全日本プロレス ファイトだポン！,NTSC-J,ja
38852,Nintendo Super Famicom,SFC,Tenshi no Uta Shiroki Tsubasa no Inori,Tenshi no Uta Shiroki Tsubasa no Inori,primary_ascii,天使の詩 〜白き翼の祈り〜,NTSC-J,ja
38856,Nintendo Super Famicom,SFC,Assault Suits Valken,Assault Suits Valken,primary_ascii,重装機兵ヴァルケン|Cybernator,NTSC-J,ja
38857,Nintendo Super Famicom,SFC,Super Wagyan Land,Super Wagyan Land,primary_ascii,スーパーワギャンランド,NTSC-J,ja
38859,Nintendo Super Famicom,SFC,Ultima VII The Black Gate,Ultima VII The Black Gate,primary_ascii,ウルティマVII ザ・ブラックゲート,NTSC-J,ja
38860,Nintendo Super Famicom,SFC,Pachiokun Special 2,Pachiokun Special 2,primary_ascii,パチ夫くん スペシャル2,NTSC-J,ja
38862,Nintendo Super Famicom,SFC,Shinseiki Odysselya,Shinseiki Odysselya,primary_ascii,神聖紀オデッセリア,NTSC-J,ja
38880,Nintendo Super Famicom,SFC,Nakano Kouichi Kanshuu Keirin Ou,Nakano Kouichi Kanshuu Keirin Ou,primary_ascii,中野 浩一監修 競輪王,NTSC-J,ja
38886,Nintendo Super Famicom,SFC,Animal Buranden Brutal,Animal Buranden Brutal,primary_ascii,アニマル武乱伝 ブルータル|Brutal Paws of Fury,NTSC-J,ja
38899,Nintendo Super Famicom,SFC,Yuu Yuu Hakusho Tokubetsu Hen,Yuu Yuu Hakusho Tokubetsu Hen,primary_ascii,幽☆遊☆白書 特別篇,NTSC-J,ja
38902,Nintendo Super Famicom,SFC,Mahjong Club,Mahjong Club,primary_ascii,麻雀倶楽部,NTSC-J,ja
38908,Nintendo Super Famicom,SFC,Odekake Lester - Lelele no Le (^^,Odekake Lester - Lelele no Le (^^,primary_ascii,おでかけレスタ〜 れれれのれ (^^|Lester the Unlikely,NTSC-J,ja
38913,Nintendo Super Famicom,SFC,Albert Odyssey 2 Jashin no Taidou,Albert Odyssey 2 Jashin no Taidou,primary_ascii,アルバートオデッセイ2 邪神の胎動,NTSC-J,ja
38915,Nintendo Super Famicom,SFC,Keeper,Keeper,primary_ascii,キーパー,NTSC-J,ja
38918,Nintendo Super Famicom,SFC,Cyborg 009,Cyborg 009,primary_ascii,サイボーグ009,NTSC-J,ja
38923,Nintendo Super Famicom,SFC,Super Battletank 2,Super Battletank 2,primary_ascii,スーパーバトルタンク2,NTSC-J,ja
38926,Nintendo Super Famicom,SFC,Riddick Bowe Boxing,Riddick Bowe Boxing,primary_ascii,リディック・ボウ ボクシング|Chavez,NTSC-J,ja
38928,Nintendo Super Famicom,SFC,Kidou Senshi Gundam Cross Dimension 0079,Kidou Senshi Gundam Cross Dimension 0079,primary_ascii,機動戦士ガンダム クロス・ディメンション0079,NTSC-J,ja
38930,Nintendo Super Famicom,SFC,Derby Stallion II,Derby Stallion II,primary_ascii,ダービースタリオンII,NTSC-J,ja
38932,Nintendo Super Famicom,SFC,Matsumura Kunihiro Den Saikyou no Rekishi o Nuri Kaero!,Matsumura Kunihiro Den Saikyou no Rekishi o Nuri Kaero!,primary_ascii,松村邦洋伝 最強の歴史をぬりかえろ！,NTSC-J,ja
38934,Nintendo Super Famicom,SFC,Keiba Eight Special 2 Hi Baken Kounyuu Jutsu,Keiba Eight Special 2 Hi Baken Kounyuu Jutsu,primary_ascii,競馬エイトスペシャル2 ○秘 馬券購入術,NTSC-J,ja
38941,Nintendo Super Famicom,SFC,Dai 4 Ji Super Robot Taisen,Dai 4 Ji Super Robot Taisen,primary_ascii,第4次 スーパーロボット大戦|Super Robot Wars 4,NTSC-J,ja
38944,Nintendo Super Famicom,SFC,Yokoyama Mitsuteru Sangokushi Bangi Sugoroku Eiyuuki,Yokoyama Mitsuteru Sangokushi Bangi Sugoroku Eiyuuki,primary_ascii,横山光輝 三国志盤戯 スゴロク英雄記,NTSC-J,ja
38956,Nintendo Super Famicom,SFC,Shiki Eiyuuden Hito Ryuu Densetsu,Shiki Eiyuuden Hito Ryuu Densetsu,primary_ascii,史記英雄伝 〜人竜伝説〜,NTSC-J,ja
38958,Nintendo Super Famicom,SFC,Dark Half,Dark Half,primary_ascii,ダークハーフ,NTSC-J,ja
38960,Nintendo Super Famicom,SFC,Alice no Paint Adventure,Alice no Paint Adventure,primary_ascii,アリスのペイントアドベンチャー,NTSC-J,ja
38967,Nintendo Super Famicom,SFC,Koushien 4,Koushien 4,primary_ascii,甲子園4,NTSC-J,ja
38970,Nintendo Super Famicom,SFC,Maka Maka,Maka Maka,primary_ascii,摩訶摩訶,NTSC-J,ja
38971,Nintendo Super Famicom,SFC,Hissatsu Pachinko Collection,Hissatsu Pachinko Collection,primary_ascii,必殺パチンココレクション,NTSC-J,ja
38972,Nintendo Super Famicom,SFC,The Last Battle,The Last Battle,primary_ascii,ザ・ラストバトル,NTSC-J,ja
39005,Nintendo Super Famicom,SFC,Koutetsu no Kishi 3 Gekitotsu Europe Sensen,Koutetsu no Kishi 3 Gekitotsu Europe Sensen,primary_ascii,鋼鉄の騎士3 −激突ヨーロッパ戦線−,NTSC-J,ja
39006,Nintendo Super Famicom,SFC,Coron Land,Coron Land,primary_ascii,ころんらんど,NTSC-J,ja
39007,Nintendo Super Famicom,SFC,Ganso Pachi-slot Nipponichi,Ganso Pachi-slot Nipponichi,primary_ascii,元祖パチスロ日本一,NTSC-J,ja
39008,Nintendo Super Famicom,SFC,Super Donkey Kong,Super Donkey Kong,primary_ascii,スーパードンキーコング|Donkey Kong Country,NTSC-J,ja
39009,Nintendo Super Famicom,SFC,Captain Tsubasa V Hasha no Shougou Campione,Captain Tsubasa V Hasha no Shougou Campione,primary_ascii,キャプテン翼V 覇者の称号カンピオーネ,NTSC-J,ja
39010,Nintendo Super Famicom,SFC,Maten Densetsu Senritsu no Ooparts,Maten Densetsu Senritsu no Ooparts,primary_ascii,魔天伝説 ~戦慄のオーパーツ~,NTSC-J,ja
39011,Nintendo Super Famicom,SFC,Super Wrestle Angels,Super Wrestle Angels,primary_ascii,スーパーレッスルエンジェルス,NTSC-J,ja
39012,Nintendo Super Famicom,SFC,Kingyo Chuihou! Tobidase Game Gakuen,Kingyo Chuihou! Tobidase Game Gakuen,primary_ascii,きんぎょ注意報！ とびだせ！ゲーム学園,NTSC-J,ja
