edition_id,title_primary,platform,region
ED-5CD2E16370,Super Keiba,SFC,NTSC-J
ED-156A5B6689,Super Keiba 2,SFC,NTSC-J
ED-2E16701856,Super Keirin,SFC,NTSC-J
ED-6CE39BD5A4,Super Kick Boxing,SFC,NTSC-J
ED-1D83C1BDE2,Super Kick Boxing Best of the Best,SFC,NTSC-J
ED-C148052D03,Super Kick Off,SFC,NTSC-J
ED-E48427E70B,Super Koukou Yakyuu Ichikyuu Jikkon,SFC,NTSC-J
ED-F919437B40,Super Kyousouba Kaze no Sylphid,SFC,NTSC-J
ED-59BA30057C,Super Kyoutei,SFC,NTSC-J
ED-F2B5A1C4E3,Super Kyoutei 2,SFC,NTSC-J
ED-8535B02467,Super Kyuukyoku Harikiri Stadium,SFC,NTSC-J
ED-39A145A2BD,Super Kyuukyoku Harikiri Stadium 2,SFC,NTSC-J
ED-0B4581E71D,Super Linearball,SFC,NTSC-J
ED-03A221788C,Super Loopz,SFC,NTSC-J
ED-8103199062,Super Mad Champ,SFC,NTSC-J
ED-B261779A86,Super Mahjong,SFC,NTSC-J
ED-07989028F7,Super Mahjong 2 Honkaku 4 Nin Uchi!,SFC,NTSC-J
ED-21A7899A39,Super Mahjong 3 Karakuchi,SFC,NTSC-J
ED-95F44481AE,Super Mahjong Taikai,SFC,NTSC-J
ED-5BEE446B76,Super Mario All-Stars,SNES,NTSC-U
ED-4872D33EBD,Super Mario All-Stars,SNES,PAL
ED-D00638E62D,Super Mario All-Stars,SNES,UNKNOWN
ED-A6DB70F699,Super Mario Bros. 4 Super Mario World,SFC,NTSC-J
ED-0EB5FF36FE,Super Mario Collection,SFC,NTSC-J
ED-A500BE2AB8,Super Mario Kart,SFC,NTSC-J
ED-0C5B7A3F01,Super Mario Kart,SNES,PAL
ED-3CDE59E76C,Super Mario Kart,SNES,UNKNOWN
ED-9A76F13C28,Super Mario Maker,WIIU,UNKNOWN
ED-D3FC72DFFE,Super Mario RPG,SFC,NTSC-J
ED-A82C22E9DD,Super Mario RPG Legend of the Seven Stars,SNES,NTSC-U
ED-5B6FCB1DD3,Super Mario RPG Legend of the Seven Stars,SNES,UNKNOWN
ED-15727E1BA3,Super Mario World,SFC,NTSC-J
ED-16A5073D03,Super Mario World,SNES,PAL
ED-7248CA28C4,Super Mario World,SNES,UNKNOWN
ED-7757621714,Super Mario World 2 Yoshi's Island,SNES,PAL
ED-17E2D3C7CD,Super Mario World 2 Yoshi's Island,SNES,UNKNOWN
ED-D5E3215DED,Super Mario World 2 Yoshi's island,SNES,NTSC-U
ED-BAC624CF47,Super Mario World 2 Yoshi's island,SNES,UNKNOWN
ED-149CED46BD,Super Mario Yoshi Island,SFC,NTSC-J
ED-0DFF222EE3,Super Metroid,SFC,NTSC-J
ED-1952845903,Super Metroid,SNES,PAL
ED-C8F8B5939B,Super Metroid,SNES,UNKNOWN
ED-77A74D82A9,Super Moero!! Pro Yakyuu,SFC,NTSC-J
ED-ECDD57DFBD,Super Momotarou Dentetsu 2,SFC,NTSC-J
ED-EDC01FEC22,Super Momotarou Dentetsu 3,SFC,NTSC-J
ED-8A56BFBD54,Super Momotarou Dentetsu DX,SFC,NTSC-J
ED-C2EAEB94C7,Super Momotarou Dentetsu II,SFC,NTSC-J
ED-33793C3D5F,Super Momotarou Dentetsu III,SFC,NTSC-J
ED-37D4F6B31D,Super Morph,SNES,PAL
ED-A83E3FEDA1,Super Morph,SNES,UNKNOWN
ED-4952194245,Super NES Nintendo Scope 6,SNES,UNKNOWN
ED-D161681628,Super NES Nintendo Scope 6 set,SNES,PAL
ED-7BD41B45E7,Super NES Nintendo Scope 6 set,SNES,UNKNOWN
ED-52F62C6889,"Super NES Score Master, Arcade controller",SNES,PAL
ED-954EF161AD,"Super NES Score Master, Arcade controller",SNES,UNKNOWN
ED-34A2529771,"Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA",SNES,PAL
ED-CA22B36374,"Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA",SNES,UNKNOWN
ED-6876A7225F,Super Naxat Open Golf de Shoubu da! Dorabocchan,SFC,NTSC-J
ED-19216F1D8F,Super Nazo Puyo 2 Lulu no Tetsuwan Hanjouki,SFC,NTSC-J
ED-7FCFAA9340,Super Nazo Puyo Lulu no Luu,SFC,NTSC-J
ED-E769C0C40A,Super Nazo Puyo Tsuu Rulue no Tetsuwan Hanjouki,SFC,NTSC-J
ED-EA1A73DEBB,Super Nes Control Set,SNES,NTSC-J
ED-035721A77B,Super Nes Control Set,SNES,UNKNOWN
ED-624706E512,Super Nichibutsu Mahjong,SFC,NTSC-J
ED-898B941758,Super Nichibutsu Mahjong 2 Zenkoku Seiha Hen,SFC,NTSC-J
ED-71342E4708,Super Nichibutsu Mahjong 3 Yoshimoto Gekijyo Hen,SFC,NTSC-J
ED-86C85885D8,Super Nichibutsu Mahjong 4 Kiso Kenkyu Hen,SFC,NTSC-J
ED-4D857C49EB,Super Ninja-kun,SFC,NTSC-J
ED-215CE33526,"Super Nintendo Controller, SNES",SNES,UNKNOWN
ED-C72396CB1D,Super Nintendo Entertainment System,SNES,PAL
ED-49945BD946,Super Nintendo Entertainment System,SNES,UNKNOWN
ED-1F01F4D51E,Super Nintendo Entertainment System Street Fighter II set,SNES,PAL
ED-DC05FE6A1D,Super Nintendo Entertainment System Street Fighter II set,SNES,UNKNOWN
ED-7B7A25F9A7,Super Nintendo Entertainment System Super Mario 5 Stars Pack,SNES,PAL
ED-0F297670C9,Super Nintendo Entertainment System Super Mario 5 Stars Pack,SNES,UNKNOWN
ED-BEFF4ACCF3,Super Nintendo Entertainment System Super Mario World set,SNES,PAL
ED-4C678389E2,Super Nintendo Entertainment System Super Mario World set,SNES,UNKNOWN
ED-705776EFB8,"Super Nintendo Entertainment System, ""Super NES Control Set""",SNES,PAL
ED-F0FE3C610C,"Super Nintendo Entertainment System, ""Super NES Control Set""",SNES,UNKNOWN
ED-310BC4FC6C,"Super Nintendo Entertainment System, SNES Junior Jr., Super NES Control Deck",SNES,NTSC-U
ED-384EA8F1C6,"Super Nintendo Entertainment System, SNES Junior Jr., Super NES Control Deck",SNES,UNKNOWN
ED-2CB49FB0BF,Super Nobunaga no Yabou Bushou Fuuunroku,SFC,NTSC-J
ED-98ABC825FF,Super Nobunaga no Yabou Zen Koku Ban,SFC,NTSC-J
ED-97EAF58718,Super Off Road,SFC,NTSC-J
ED-291A749257,Super Off Road,SNES,PAL
ED-6800DEEAC1,Super Off Road,SNES,UNKNOWN
ED-76327BE554,Super Okuman Chouja Game The Game of Billionaire,SFC,NTSC-J
ED-7239C87FEE,Super Oozumou Nessen Dai Ichiban,SFC,NTSC-J
ED-E8BD77D858,Super Oozumou Nessen Ooichiban,SFC,NTSC-J
ED-0F9B3AA61E,Super Pachi Slot Mahjong,SFC,NTSC-J
ED-3A7A6FD40C,Super Pachinko,SFC,NTSC-J
ED-4BB5946393,Super Pachinko Taisen,SFC,NTSC-J
ED-3A4A5625F2,Super Pang,SFC,NTSC-J
ED-5529D2E113,Super Pinball Behind The Mask,SFC,NTSC-J
ED-A3846C2DAD,Super Pinball II The Amazing Odyssey,SFC,NTSC-J
ED-67DF2199A8,Super Power League,SFC,NTSC-J
ED-BC94C1F8AD,Super Power League 2,SFC,NTSC-J
ED-0B8D5D5F4A,Super Power League 3,SFC,NTSC-J
ED-2FD0A89149,Super Power League 4,SFC,NTSC-J
ED-A536B8949B,Super Probotector Alien Rebels,SNES,PAL
ED-F9450A71B2,Super Probotector Alien Rebels,SNES,UNKNOWN
ED-F35469B922,Super Professional Baseball,SFC,NTSC-J
ED-3E9FC06582,Super Professional Baseball 2,SFC,NTSC-J
ED-D4CB121CC6,Super Professional Baseball II,SFC,NTSC-J
ED-5F57D423C6,Super Punch-Out!!,SFC,NTSC-J
ED-B000B05C45,Super Punch-Out!!,SNES,PAL
ED-79BC390B7D,Super Punch-Out!!,SNES,UNKNOWN
ED-9CEF71E57D,Super Putty,SNES,PAL
ED-833F29143C,Super Putty,SNES,UNKNOWN
ED-EE7B322924,Super Puyo Puyo,SFC,NTSC-J
ED-6AAEA5E8D5,Super Puyo Puyo 2,SFC,NTSC-J
ED-0BF1364D48,Super Puyo Puyo 2 Remix,SFC,NTSC-J
ED-77124E4872,Super R-Type,SFC,NTSC-J
ED-5F1649D620,Super R-Type,SNES,NTSC-U
ED-E901F4F551,Super R-Type,SNES,PAL
ED-686BE06734,Super R-Type,SNES,UNKNOWN
ED-7E46FE2F57,Super Real Mahjong P4,SFC,NTSC-J
ED-81E87CA84B,Super Real Mahjong PIV,SFC,NTSC-J
ED-BF1821B2AD,Super Real Mahjong PV Paradise All-Star 4 Nin Uchi,SFC,NTSC-J
ED-15D8F1ACE0,Super Robot Taisen EX,SFC,NTSC-J
ED-F0305716FE,Super Robot Taisen Gaiden Masou Kishin The Lord Of Elemental,SFC,NTSC-J
ED-30BCF05DB8,Super Royal Blood,SFC,NTSC-J
ED-422119C461,Super Rugby,SFC,NTSC-J
ED-573E23A3A1,Super SWIV,SFC,NTSC-J
ED-74824D1200,Super SWIV,SNES,PAL
ED-B4FB19E095,Super SWIV,SNES,UNKNOWN
ED-F902C03C1E,Super Sangokushi,SFC,NTSC-J
ED-087A0AD227,Super Sangokushi II,SFC,NTSC-J
ED-776354B7FD,Super Sangokushi II Fukkoku-ban,SFC,NTSC-J
ED-B450CB4070,Super Scope 6,SFC,NTSC-J
ED-5F83A14581,"Super Scope 6 set, SHVC-SSA, スーパースコープ",SFC,NTSC-J
ED-C768A17709,Super Shanghai Dragon's Eye,SFC,NTSC-J
ED-8BF94B78BD,Super Shougi,SFC,NTSC-J
ED-C5A583A8D2,Super Shougi 2,SFC,NTSC-J
ED-CA09AAFFD2,Super Shougi 3 Kitaihei,SFC,NTSC-J
ED-D6331E5E7A,Super Slap Shot,SFC,NTSC-J
ED-376663404C,Super Smash T.V.,SNES,NTSC-U
ED-E77B2D2E38,Super Smash T.V.,SNES,PAL
ED-3F1252C246,Super Smash T.V.,SNES,UNKNOWN
ED-D26CEE5751,Super Snakey,SFC,NTSC-J
ED-E6FAE66B01,Super Soccer,SNES,PAL
ED-1D47719EDA,Super Soccer,SNES,UNKNOWN
ED-55BA1EC3B1,Super Soukoban,SFC,NTSC-J
ED-299C0BA4BD,Super Stadium,SFC,NTSC-J
ED-667DEDEF21,Super Star Wars,SFC,NTSC-J
ED-A1094DD69E,Super Star Wars,SNES,NTSC-U
ED-AF8B353614,Super Star Wars,SNES,PAL
ED-7FA4A46B43,Super Star Wars,SNES,UNKNOWN
ED-8987CA81B9,Super Star Wars Return of the Jedi,SNES,NTSC-U
ED-312D6A12A1,Super Star Wars Return of the Jedi,SNES,PAL
ED-2F996B1290,Super Star Wars Return of the Jedi,SNES,UNKNOWN
ED-F3400CC06E,Super Star Wars The Empire Strikes Back,SFC,NTSC-J
ED-D26526C650,Super Star Wars The Empire Strikes Back,SNES,NTSC-U
ED-8DDF31B14D,Super Star Wars The Empire Strikes Back,SNES,PAL
ED-7A8AEDCB57,Super Star Wars The Empire Strikes Back,SNES,UNKNOWN
ED-8DFDF0B50D,Super Street Fighter II,SFC,NTSC-J
ED-38CF754ED3,Super Street Fighter II,SNES,PAL
ED-50D7DFB436,Super Street Fighter II,SNES,UNKNOWN
ED-91AC6A08AA,Super Street Fighter II The New Challengers,SFC,NTSC-J
ED-61807B5DA0,Super Tekkyuu Fight!,SFC,NTSC-J
ED-A16993B587,Super Tennis,SNES,PAL
ED-2E3CEF6B95,Super Tennis,SNES,UNKNOWN
ED-E13460C41B,Super Tennis World Circuit,SFC,NTSC-J
ED-F13D23FB21,Super Tetris 2 + Bombliss,SFC,NTSC-J
ED-D03CE0D6EE,Super Tetris 2 + Bombliss Gentei Han,SFC,NTSC-J
ED-E23166D8AB,Super Tetris 2 + Bombliss Genteiban,SFC,NTSC-J
ED-B25578B413,Super Tetris 3,SFC,NTSC-J
ED-9D6C0BB293,Super Troll Islands,SNES,PAL
ED-0A85844505,Super Troll Islands,SNES,UNKNOWN
ED-C90ABDD093,Super Troll Islands Shiawase o Ageru ❤,SFC,NTSC-J
ED-FBD50F07AB,Super Trump Collection,SFC,NTSC-J
ED-016F790796,Super Trump Collection 2,SFC,NTSC-J
ED-818E15FBEA,Super Tsume Shougi 1000,SFC,NTSC-J
ED-CA80117F8E,Super Turrican,SFC,NTSC-J
ED-093BF52C6C,Super Turrican 2 Limited Edition,SNES,NTSC-U
ED-3825C13930,Super Turrican 2 Limited Edition,SNES,PAL
ED-7A10AC13BE,Super Turrican 2 Limited Edition,SNES,UNKNOWN
ED-611E269E25,Super Turrican Collection,SNES,NTSC-U
ED-253F4ABAAC,Super Turrican Collection,SNES,PAL
ED-B69C28B5C6,Super Turrican Collection,SNES,UNKNOWN
ED-C17A4F8F7F,Super Ultra Baseball,SFC,NTSC-J
ED-CAFD81C656,Super Ultra Baseball 2,SFC,NTSC-J
ED-B7BAEBCA6F,Super Ultra Baseball Yakyuu,SFC,NTSC-J
ED-0396EF4D24,Super Uno,SFC,NTSC-J
ED-39D1487185,Super Valis Akaki Tsuki no Otome,SFC,NTSC-J
ED-EA742ED926,Super Variable Geo,SFC,NTSC-J
ED-AFEA19DD2B,Super Volley 2,SFC,NTSC-J
ED-82089413B8,Super Volley II,SFC,NTSC-J
ED-C217024DB5,Super Wagyan Land,SFC,NTSC-J
ED-642EF8C7F3,Super Wagyan Land 2,SFC,NTSC-J
ED-C84A3A3BDC,Super Wrestle Angels,SFC,NTSC-J
ED-4829E440A2,Super Yakyuu Dou,SFC,NTSC-J
ED-6DCA9DCB08,Super Zugan 2 Tsukanpo Fighter Akina Collection,SFC,NTSC-J
ED-A5C507D1C0,Super Zugan Hako Tenjou Kara no Shoutaijou,SFC,NTSC-J
ED-AD7E4D204B,Super Zugan Hakotenjou Kara no Shoutaijou,SFC,NTSC-J
ED-EB71CA1C7D,Super!! Pachinko,SFC,NTSC-J
ED-A386853DA7,Sutobasu Yarou Shou,SFC,NTSC-J
ED-9F90216400,Sutte Hakkun,SFC,NTSC-J
ED-81C78B61AE,Suzuka 8 Hours,SFC,NTSC-J
ED-12572AB877,Sword Maniac,SFC,NTSC-J
ED-A5D1B5AF61,Sword World SFC,SFC,NTSC-J
ED-DA0725E0C7,Sword World SFC 2 Inishie no Kyojin Densetsu,SFC,NTSC-J
ED-5D0C194C13,Syndicate,SFC,NTSC-J
ED-5AA57FDCA3,Syvalion,SFC,NTSC-J
ED-1AE3CA7B7D,T2 The Arcade Game,SFC,NTSC-J
ED-C6C5CFB0BF,Table Game Daisyugo!! Shougi Mahjong Hanafuda,SFC,NTSC-J
ED-A228F99BDA,Tactical Soccer,SFC,NTSC-J
ED-13DFC6189D,Tactics Ogre Let Us Cling Together,SFC,NTSC-J
ED-49CE6A7367,Tadaima Yuusha Boshuuchuu Okawari,SFC,NTSC-J
ED-A1C716BD3A,Taekwon-Do,SFC,NTSC-J
ED-168C77BF53,Taiketsu!! Brass Numbers,SFC,NTSC-J
ED-62379DD489,Taikou Risshiden,SFC,NTSC-J
ED-7B136DAD8D,Taikyoku Igo Goliath,SFC,NTSC-J
ED-82736B7D58,Taikyoku Igo Idaten,SFC,NTSC-J
ED-DDC753BFB3,Takahashi Meijin no Daibouken Jima,SFC,NTSC-J
ED-C373A9915B,Takahashi Meijin no Daibouken Shima II,SFC,NTSC-J
ED-7F941E4384,Take Yutaka GI Memory,SFC,NTSC-J
ED-621916372B,Takeda Nobuhiro no Super League Soccer,SFC,NTSC-J
ED-0B51B8ADFE,Takemiya Masaki Kudan no Igo Taishou,SFC,NTSC-J
ED-D28A9F2916,Tales of Phantasia,SFC,NTSC-J
ED-0E1A185EA0,Tamagotchi Town,SFC,NTSC-J
ED-EC0F0E26D3,Tarot Mystery,SFC,NTSC-J
ED-46290C9F3E,Tatakae Genshijin 2 Rookie no Bouken,SFC,NTSC-J
ED-15F6167D53,Taz-Mania,SNES,PAL
ED-8C1F68C56D,Taz-Mania,SNES,UNKNOWN
ED-5D2EE2E7D5,Tecmo Super Baseball,SFC,NTSC-J
ED-4160703A29,Tecmo Super Bowl,SFC,NTSC-J
ED-A5851867A1,Tecmo Super Bowl 2 Special Edition,SFC,NTSC-J
ED-B0C34A072A,Tecmo Super Bowl II Special Edition,SFC,NTSC-J
ED-2DB2C6C0F2,Tecmo Super Bowl III Final Edition,SFC,NTSC-J
ED-915930B1F6,Tecmo Super NBA Basketball,SFC,NTSC-J
ED-ED0B778409,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,PAL
ED-C703087167,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,UNKNOWN
ED-5346312395,Teenage Mutant Ninja Turtles IV Turtles in Time,SNES,NTSC-U
ED-6479DA031A,Teenage Mutant Ninja Turtles IV Turtles in Time,SNES,UNKNOWN
ED-739018D9E0,Teenage Mutant Ninja Turtles Mutant Warriors,SFC,NTSC-J
ED-2EED3A4805,Teenage Mutant Ninja Turtles Turtles In Time,SFC,NTSC-J
ED-FA39867B3D,Teitoku no Ketsudan,SFC,NTSC-J
ED-BFD0B9204B,Teitoku no Ketsudan II,SFC,NTSC-J
ED-B9721B77F2,Tekichuu Keiba Juku,SFC,NTSC-J
ED-0C68EF5811,Tenchi Muyou! Game Hen,SFC,NTSC-J
ED-3310CB5CD9,Tenchi Souzou,SFC,NTSC-J
ED-2476DC75BB,Tenchi wo Kurau Sangokushi Gunyuuden,SFC,NTSC-J
ED-A42AF7A8AC,Tenryu Genichiro no Pro Wrestling Revolution,SFC,NTSC-J
ED-25C11C13A1,Tenshi no Uta Shiroki Tsubasa no Inori,SFC,NTSC-J
ED-99B5215AF5,Terranigma,SNES,PAL
ED-71F4C6FB84,Terranigma,SNES,UNKNOWN
ED-2DF1B3A2CB,Terranigma Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl.,SNES,PAL
ED-9467F11CB2,Terranigma Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl.,SNES,UNKNOWN
ED-C606763BC8,Tetris & Dr Mario,SNES,PAL
ED-406DC75AE5,Tetris & Dr Mario,SNES,UNKNOWN
ED-C7F08DD47D,Tetris & Dr. Mario,SNES,PAL
ED-61AC0E5201,Tetris & Dr. Mario,SNES,UNKNOWN
ED-D40E717B12,Tetris 2,SNES,PAL
ED-C339DFCF9F,Tetris 2,SNES,UNKNOWN
ED-224A365C4D,Tetris Attack,SNES,PAL
ED-1FC28EEA1D,Tetris Attack,SNES,UNKNOWN
ED-7738E95DFA,Tetris Battle Gaiden,SFC,NTSC-J
ED-BF0133A28A,Tetris Flash,SFC,NTSC-J
ED-9B1569AF1C,Tetsuwan Atom,SFC,NTSC-J
ED-77A091540F,The Adams Family,SNES,PAL
ED-395E703E37,The Adams Family,SNES,UNKNOWN
ED-0DB98EB34E,The Addams Family,SFC,NTSC-J
ED-BAEF8AF374,The Addams Family,SNES,PAL
ED-7853E7694E,The Addams Family,SNES,UNKNOWN
ED-BA2A2E7505,The Adventures of Mighty Max,SNES,PAL
ED-0355D8C39A,The Adventures of Mighty Max,SNES,UNKNOWN
ED-D95F997FAC,The Adventures of Tintin Prisoners of the Sun,SNES,PAL
ED-311AB5FF14,The Adventures of Tintin Prisoners of the Sun,SNES,UNKNOWN
ED-984F5E9089,The Adventures of the Rocketeer,SFC,NTSC-J
ED-930CC2180C,The Amazing Spider-Man Lethal Foes,SFC,NTSC-J
ED-DBA5FE55FD,The Atlas Renaissance Voyager,SFC,NTSC-J
ED-70EAA794D4,The Blue Crystal Rod,SFC,NTSC-J
ED-F48E99CD82,The Blues Brothers,SFC,NTSC-J
ED-A338DE0EC9,The Blues Brothers,SNES,PAL
ED-345D7892A3,The Blues Brothers,SNES,UNKNOWN
ED-5060AA10D3,The Chessmaster,SFC,NTSC-J
ED-A5C185917B,The Chessmaster,SNES,NTSC-U
ED-670C2E2D10,The Chessmaster,SNES,PAL
ED-81863DA371,The Chessmaster,SNES,UNKNOWN
ED-0FF031A4A6,The Combatribes,SFC,NTSC-J
ED-E96A25FD03,The Cult of Remute,SNES,PAL
ED-9F986B5436,The Cult of Remute,SNES,UNKNOWN
ED-2BF0698FAB,The Firemen,SFC,NTSC-J
ED-E00D3348F9,The Flintstones The Treasure of Sierra Madrock,SFC,NTSC-J
ED-8533EA544B,The Flintstones The Treasure of Sierra Madrock,SNES,PAL
ED-7CF418C83E,The Flintstones The Treasure of Sierra Madrock,SNES,UNKNOWN
ED-F2B040A6D9,The Game of Life Super Jinsei Game,SFC,NTSC-J
ED-F67C5B2E89,The Game of Life Super Jinsei Game 2,SFC,NTSC-J
ED-A2EF188ADD,The Game of Life Super Jinsei Game 3,SFC,NTSC-J
ED-5AC6B04650,The Great Battle 3,SFC,NTSC-J
ED-7EA7369977,The Great Battle 5,SFC,NTSC-J
ED-37D07BA807,The Great Battle Gaiden 2 Matsuri da Wasshoi,SFC,NTSC-J
ED-0C5D7E2A0E,The Great Battle II Last Fighter Twin,SFC,NTSC-J
ED-E7118A6DD7,The Great Battle IV,SFC,NTSC-J
ED-9253DC24B4,The Great Circus Mystery Starring Mickey & Minnie,SNES,PAL
ED-B37F06499A,The Great Circus Mystery Starring Mickey & Minnie,SNES,UNKNOWN
ED-35AEE12A8C,The Hunt For Red October,SFC,NTSC-J
ED-7A62AEABD0,The Incredible Crash Dummies,SNES,PAL
ED-FE7D8F4C30,The Incredible Crash Dummies,SNES,UNKNOWN
ED-E11FEDED0B,The Incredible Crash Dummies Dr. Sabu o Sukuidase,SFC,NTSC-J
ED-D840ACE39A,The Incredible Hulk,SNES,PAL
ED-53C622B1AB,The Incredible Hulk,SNES,UNKNOWN
ED-D46E150AB7,The Jungle Book,SFC,NTSC-J
ED-D12E046D52,The King of Dragons,SFC,NTSC-J
ED-2E3CAB024D,The King of Rally Paris Moscow Beijing,SFC,NTSC-J
ED-B98E274172,The King of Rally Paris-Moscow-Beijing,SFC,NTSC-J
ED-125B123B1F,The Last Battle,SFC,NTSC-J
ED-1F7C937B31,The Legend of Zelda A Link To The Past,SNES,PAL
ED-B2DAC7D769,The Legend of Zelda A Link To The Past,SNES,UNKNOWN
ED-FDF96B5352,The Legend of Zelda A Link to the Past,SNES,NTSC-U
ED-077633F5E6,The Legend of Zelda A Link to the Past,SNES,PAL
ED-AAFDCC3B67,The Legend of Zelda A Link to the Past,SNES,UNKNOWN
ED-C664D7FAB2,The Legend of Zelda A Link to the Past Zelda Gold Pack,SNES,PAL
ED-5910BD2E00,The Legend of Zelda A Link to the Past Zelda Gold Pack,SNES,UNKNOWN
ED-983AE1F8C0,The Lion King,SNES,NTSC-U
ED-4845C77141,The Lion King,SNES,PAL
ED-A4FECBB7D7,The Lion King,SNES,UNKNOWN
ED-FEC6A5F49F,The Magical Quest Starring Mickey Mouse,SNES,PAL
ED-8E710C52AC,The Magical Quest Starring Mickey Mouse,SNES,UNKNOWN
ED-661F9D445C,The Mahjong Touhaiden,SFC,NTSC-J
ED-199B2B00BE,The Mask,SNES,PAL
ED-C3D4087543,The Mask,SNES,UNKNOWN
ED-164F24F710,The Ninja Warriors Again,SFC,NTSC-J
ED-E3F9597EF2,The Pagemaster,SNES,PAL
ED-0A06F87FA9,The Pagemaster,SNES,UNKNOWN
ED-12BD0C1F1D,The Pink Panther,SFC,NTSC-J
ED-1BE6CD04D5,The Pro-Wrestling Saikyou Takada Nobuhiko,SFC,NTSC-J
ED-144FC6A04D,The Promised Lands and The Terrain Editor,AMIGA,UNKNOWN
ED-0B55412238,The Rocketeer,SNES,NTSC-U
ED-41A46ED5F2,The Rocketeer,SNES,UNKNOWN
ED-4ED881AF76,The Shinri Game 2 Magical Trip,SFC,NTSC-J
ED-4B2CF88816,The Shinri Game Akuma no Kokoroji,SFC,NTSC-J
ED-3413F872B6,The Simpsons Bart VS. the Space Mutants,AMIGA,UNKNOWN
ED-18E4D9956B,The Simpsons Bart no Fushigi na Yume no Daibouken,SFC,NTSC-J
ED-3ED162A2B4,The Simpsons Bart's Nightmare,SNES,PAL
ED-9BE44F31D2,The Simpsons Bart's Nightmare,SNES,UNKNOWN
ED-0B621C09E8,The Smurfs,SNES,PAL
ED-69F3903AE1,The Smurfs,SNES,UNKNOWN
ED-98F51BB09C,The Smurfs Travel the World,SNES,PAL
ED-5167A42EBB,The Smurfs Travel the World,SNES,UNKNOWN
ED-82F7DB0971,The Three Stooges,AMIGA,UNKNOWN
ED-5124C60D77,Theme Park,SFC,NTSC-J
ED-857E29AA68,Theme Park,SNES,PAL
ED-8CF6BE8587,Theme Park,SNES,UNKNOWN
ED-3E2BD98B8D,They Sold a Million,C64,UNKNOWN
ED-BB0EFAD388,Thoroughbred Breeder,SFC,NTSC-J
ED-DE29626696,Thoroughbred Breeder II,SFC,NTSC-J
ED-DA4DFAFB19,Thoroughbred Breeder III,SFC,NTSC-J
ED-7B98FA12CA,Thunder Spirits,SFC,NTSC-J
ED-0AC8A9E091,Thunderbirds Kokusai Kyuujotai Juudou Seyo!!,SFC,NTSC-J
ED-E6D3720575,Time Bokan Series New Yatterman Nan Dai Kan Dai Yajirobee,SFC,NTSC-J
ED-7EC4CBE521,Timecop,SFC,NTSC-J
ED-D80639D3A5,Tintin i Tibet,SNES,PAL
ED-36CBBC1CFF,Tintin i Tibet,SNES,UNKNOWN
ED-AC72058DC4,Tintin in Tibet,SNES,PAL
ED-4B1192B054,Tintin in Tibet,SNES,UNKNOWN
ED-A0057A7569,Tiny Toon Adventures,SFC,NTSC-J
ED-A20E2FF072,Tiny Toon Adventures Buster Busts Loose,SFC,NTSC-J
ED-8CF8C637A2,Tiny Toon Adventures Buster Busts Loose!,SNES,PAL
ED-91E9DEBD2C,Tiny Toon Adventures Buster Busts Loose!,SNES,UNKNOWN
ED-BA3158E7A4,Tiny Toon Adventures Dotabata Daiundoukai,SFC,NTSC-J
ED-9E91A14D09,Tiny Toon Adventures Wild & Wacky Sports,SNES,PAL
ED-6FED49218C,Tiny Toon Adventures Wild & Wacky Sports,SNES,UNKNOWN
ED-3FAB67316F,Tokimeki Memorial Densetsu no Ki no Shita de,SFC,NTSC-J
ED-A885F69575,Tokoro's Mahjong,SFC,NTSC-J
ED-82CC7A91E6,Tom to Jerry,SFC,NTSC-J
ED-A1548480A4,Top Gear,SNES,PAL
ED-BD4F420FFD,Top Gear,SNES,UNKNOWN
ED-834E824209,Top Management II,SFC,NTSC-J
ED-707C5166C0,Top Racer,SFC,NTSC-J
ED-2765047FCD,Top Racer 2,SFC,NTSC-J
ED-5ABEB1BA79,Torneco no Daibouken Fushigi no Dungeon,SFC,NTSC-J
ED-018580CE12,Toruneko no Daibouken Fushigi no Dungeon,SFC,NTSC-J
ED-95AB2D472F,Total Carnage,SNES,PAL
ED-32318D2715,Total Carnage,SNES,UNKNOWN
ED-7A9BEE4D3A,Tottemo! Lucky Man Lucky Cookie Roulette de Totsugeki!!,SFC,NTSC-J
ED-B723F8E340,Touge Densetsu Saisoku Battle,SFC,NTSC-J
ED-4D9B474FAF,Tower Dream,SFC,NTSC-J
ED-67291BF1C1,Toy Story,SNES,PAL
ED-6CCB9FDB38,Toy Story,SNES,UNKNOWN
ED-C7F9BF060B,"Trade4less EAXUS Super Controller for Super Nintendo, SNES",SNES,UNKNOWN
ED-36FD05AD34,Traverse Starlight & Prairie,SFC,NTSC-J
ED-B3CA913507,Treasure Hunter G,SFC,NTSC-J
ED-3EA58D8D28,"Tri-Star 8 Bit Adaptor for SNES, NES / Famicom Adapter",SNES,PAL
ED-077D4B9B16,"Tri-Star 8 Bit Adaptor for SNES, NES / Famicom Adapter",SNES,UNKNOWN
ED-FAA6AC52AC,Trinea,SFC,NTSC-J
ED-74DD742DB6,Troddlers,SNES,PAL
