edition_id,title_primary,platform,country,language,release_date,source_object
ED-8310AFE44B,Jissen! Pachi-Slot Hisshouhou! 2,SFC,JP,ja,,37208
ED-64AE123981,Jissen! Pachi-Slot Hisshouhou! Twin,SFC,JP,ja,,60458
ED-D6D3ED4FD4,Jissen! Pachislot Hisshouhou Classic,SFC,JP,ja,,23195
ED-32005519D8,Jissen! Pachislot Hisshouhou! 2,SFC,JP,xx,,10429
ED-B75A2FBBB7,Jissen! Pachislot Hisshouhou! Twin Vol. 2,SFC,JP,ja,,23926
ED-480B362A41,JoJo no Kimyou na Bouken,SFC,GB,ja,,19992
ED-480B362A41,JoJo no Kimyou na Bouken,SFC,JP,ja,,19992
ED-DC43CA2D6F,Joe & Mac,SNES,UNK,xx,,26705
ED-A006B2D6BE,Joe & Mac,SNES,US,xx,,26705
ED-34A8C3EF32,Joe & Mac Caveman Ninja,SNES,EU,en,,19793
ED-5B7949AC47,Joe & Mac Caveman Ninja,SNES,UNK,xx,,19793
ED-22E1B6522C,Joe & Mac Tatakae Genshijin,SFC,JP,ja,,36917
ED-76FBD0E3A1,Joe & Mac Ultimate Caveman Collection,SNES,UNK,xx,,64694
ED-DE02B0C7C8,John Madden Football '93,SNES,EU,en,,1861
ED-977093281A,John Madden Football '93,SNES,UNK,xx,,1861
ED-FC4D9D9580,Joushou Mahjong Tenpai,SFC,JP,ja,,21803
ED-A7BFAA3AFC,Joy Joy Kid,NEO-AES,UNK,xx,,16127
ED-35ACC1E442,Judge Dredd,SFC,JP,ja,,35556
ED-E4FF2A61FD,Judge Dredd,SNES,EU,en,,20353
ED-E4FF2A61FD,Judge Dredd,SNES,EU,en,,26642
ED-E4FF2A61FD,Judge Dredd,SNES,EU,xx,,42325
ED-2DC6F231AD,Judge Dredd,SNES,UNK,xx,,20353
ED-2DC6F231AD,Judge Dredd,SNES,UNK,xx,,26642
ED-2DC6F231AD,Judge Dredd,SNES,UNK,xx,,42325
ED-5B80383483,Jumbo Ozaki no Hole In One,SFC,JP,ja,,35418
ED-5B80383483,Jumbo Ozaki no Hole In One,SFC,JP,ja,,55370
ED-5B80383483,Jumbo Ozaki no Hole In One,SFC,JP,ja,,55861
ED-5B80383483,Jumbo Ozaki no Hole In One,SFC,JP,ja,,59705
ED-C9406EE8CA,Jumpin' Derby,SFC,JP,ja,,23717
ED-7B89CDCF65,Jungle Strike The Sequel to Desert Strike,SFC,JP,ja,,37354
ED-C396B25F09,Jungle Strike The Sequel to Desert Strike,SNES,EU,en,,26567
ED-DDD62D2CA7,Jungle Strike The Sequel to Desert Strike,SNES,UNK,xx,,26567
ED-05F28891A6,Jungle Wars 2 Kodai Mahou Atimos no Nazo,SFC,JP,ja,,9152
ED-05F28891A6,Jungle Wars 2 Kodai Mahou Atimos no Nazo,SFC,JP,ja,,20178
ED-13B95B4512,Jungle no Ouja Taa-chan - Sekai Manyuu Dai Kakutou no Maki,SFC,JP,ja,,19562
ED-83F5E44D62,Jupiter Probe,AMIGA,UNK,xx,,29295#1
ED-DB4C33CC35,Jurassic Park,SFC,JP,ja,,35431
ED-A2A76ADB50,Jurassic Park,SNES,EU,en,,1804
ED-A2A76ADB50,Jurassic Park,SNES,EU,en,,19819
ED-3CB0BFFD9A,Jurassic Park,SNES,UNK,xx,,70954
ED-3CB0BFFD9A,Jurassic Park,SNES,UNK,xx,,70955#1
ED-3CB0BFFD9A,Jurassic Park,SNES,UNK,xx,,1804
ED-3CB0BFFD9A,Jurassic Park,SNES,UNK,xx,,19819
ED-AF524F7462,Jurassic Park Part 2: The Chaos Continues,SNES,EU,en,,26581
ED-AF524F7462,Jurassic Park Part 2: The Chaos Continues,SNES,EU,en,,20415
ED-4D8F9C140C,Jurassic Park Part 2: The Chaos Continues,SNES,UNK,xx,,70957#1
ED-4D8F9C140C,Jurassic Park Part 2: The Chaos Continues,SNES,UNK,xx,,70956
ED-4D8F9C140C,Jurassic Park Part 2: The Chaos Continues,SNES,UNK,xx,,20415
ED-4D8F9C140C,Jurassic Park Part 2: The Chaos Continues,SNES,UNK,xx,,26581
ED-591CB40153,Justice League Task Force,SFC,JP,ja,,35585
ED-FB4FEA80FB,Jyutei Senki,SFC,JP,ja,,34747
ED-AA33D63A62,"KCS Power PC Board, PC Emulator + RAM, Amiga 500 Trapdoor slot",AMIGA,UNK,xx,,34284
ED-92B3A3A283,Kabuki Chou Reach Mahjong Toupuusen,SFC,GB,ja,,21054
ED-92B3A3A283,Kabuki Chou Reach Mahjong Toupuusen,SFC,JP,ja,,21054
ED-6E039F7AA7,Kabuki Rocks,SFC,GB,ja,,23131
ED-6E039F7AA7,Kabuki Rocks,SFC,JP,ja,,23131
ED-5A62E71BC8,Kachou Shima Kousaku Super Business Adventure,SFC,JP,ja,,34775
ED-5A62E71BC8,Kachou Shima Kousaku Super Business Adventure,SFC,US,ja,,34775
ED-866BC6F6B9,Kagakusha Harley no Haran Banjou,SFC,JP,ja,,37202
ED-B3DB4F103B,Kaite Tsukutte Asoberu Dezaemon,SFC,GB,ja,,9801
ED-B3DB4F103B,Kaite Tsukutte Asoberu Dezaemon,SFC,GB,ja,,38566
ED-B3DB4F103B,Kaite Tsukutte Asoberu Dezaemon,SFC,JP,ja,,9801
ED-B3DB4F103B,Kaite Tsukutte Asoberu Dezaemon,SFC,JP,ja,,38566
ED-07C0BAF390,Kaizou Choujin Schbibinman Zero Shockman Zero,SNES,UNK,xx,,301549#1
ED-0A148BC4E0,Kaizou Shubibinman Zero,SFC,JP,ja,,9243
ED-CF55AE5B2A,Kakinoki Shougi,SFC,JP,ja,,22865
ED-A25B273BC9,Kamai-tachi no Yoru,SFC,JP,ja,,55679
ED-A25B273BC9,Kamai-tachi no Yoru,SFC,JP,ja,,55790
ED-A25B273BC9,Kamai-tachi no Yoru,SFC,JP,ja,,55889
ED-A25B273BC9,Kamai-tachi no Yoru,SFC,JP,ja,,59602
ED-A25B273BC9,Kamai-tachi no Yoru,SFC,JP,ja,,59629
ED-A25B273BC9,Kamai-tachi no Yoru,SFC,JP,ja,,60497
ED-6777BAECA7,Kamaitachi no Yoru,SFC,JP,ja,,21895
ED-9EBCCC18C6,Kamen Rider Kyoufu! Fukkatsu no Shokkaa Gundan!!,SFC,GB,ja,,34407
ED-9EBCCC18C6,Kamen Rider Kyoufu! Fukkatsu no Shokkaa Gundan!!,SFC,JP,ja,,34407
ED-31315A3DEC,Kamen Rider SD Shutsugeki!! Rider Machine,SFC,JP,ja,,21675
ED-4765C13933,Karuraou,SFC,JP,ja,,23711
ED-82F9F91185,Kat's Run Zennihon K Car Senshuken,SFC,GB,ja,,21904
ED-82F9F91185,Kat's Run Zennihon K Car Senshuken,SFC,JP,ja,,21904
ED-6910D089A8,Katou Ichi-Ni-San Kudan Shougi Club,SFC,JP,ja,,23801
ED-BF0BFD6D0A,Kawa no Nushi Tsuri 2,SFC,JP,ja,,23733
ED-BF0BFD6D0A,Kawa no Nushi Tsuri 2,SFC,JP,ja,,60447
ED-B922EEF2CA,Keeper,SFC,JP,ja,,38915
ED-E3E0386A9B,Keiba Eight 8 Special Hi Baken Kounyuu Jutsu,SFC,JP,ja,,21105
ED-B5FBF81D50,Keiba Eight Special 2 Hi Baken Kounyuu Jutsu,SFC,JP,ja,,38934
ED-85138CDB89,Keiba Eight Special Hi Baken Kounyuu Jutsu,SFC,JP,ja,,55280
ED-85138CDB89,Keiba Eight Special Hi Baken Kounyuu Jutsu,SFC,JP,ja,,59699
ED-C5B478950C,Keiba Yosou Baken Renkinjutsu,SFC,JP,ja,,38589
ED-C5B478950C,Keiba Yosou Baken Renkinjutsu,SFC,JP,ja,,60567
ED-33CA3E03B7,Kentou-Ou World Champion,SFC,JP,ja,,34786
ED-C99EA7C703,Kenyuu Densetsu Yaiba,SFC,JP,ja,,35479
ED-85714AC5C1,Kero Kero Keroppi no Bouken Nikki Nemureru Mori no Keroriinu,SFC,GB,ja,,21443
ED-85714AC5C1,Kero Kero Keroppi no Bouken Nikki Nemureru Mori no Keroriinu,SFC,JP,ja,,21443
ED-02B23D3ACB,Kessen! Dokapon Okukoku IV Densetsu no Yuusha Tachi,SFC,GB,ja,,21164
ED-02B23D3ACB,Kessen! Dokapon Okukoku IV Densetsu no Yuusha Tachi,SFC,JP,ja,,21164
ED-95D48E91D6,Kevin Keegan's Player Manager,SNES,EU,en,,1829
ED-E11167CF0E,Kevin Keegan's Player Manager,SNES,UNK,xx,,1829
ED-22F06E6D56,Kick Off,SNES,EU,en,,19904
ED-22F06E6D56,Kick Off,SNES,EU,en,,26638
ED-22F06E6D56,Kick Off,SNES,EU,xx,,42320
ED-16F9B84D93,Kick Off,SNES,UNK,xx,,19904
ED-16F9B84D93,Kick Off,SNES,UNK,xx,,26638
ED-16F9B84D93,Kick Off,SNES,UNK,xx,,42320
ED-A82D3DBA27,Kick Off 3,SNES,EU,xx,,60594
ED-EFDA0B2E51,Kick Off 3,SNES,UNK,xx,,60594
ED-B0CF2E4606,Kick Off 3 European Challenge,SNES,EU,en,,60675
ED-B0CF2E4606,Kick Off 3 European Challenge,SNES,EU,en,,1858
ED-16BEE2F355,Kick Off 3 European Challenge,SNES,EU,en,,1858
ED-16BEE2F355,Kick Off 3 European Challenge,SNES,EU,en,,60675
ED-69CD9682B9,Kid Klown in Crazy Chase,SFC,JP,ja,,34419
ED-6E56FD9F1C,Kid Klown in Crazy Chase,SNES,EU,en,,1876
ED-F2487299D6,Kid Klown in Crazy Chase,SNES,UNK,xx,,1876
ED-636E3D299C,Kidou Butoden G Gundam,SFC,JP,ja,,23273
ED-B95D9442EE,Kidou Keisatsu Patlabor,SFC,JP,ja,,37244
ED-AAB067E95B,Kidou Senshi Gundam Cross Dimension 0079,SFC,JP,ja,,38928
ED-6D0E982576,Kidou Senshi Gundam F91 Formula Senki 0122,SFC,JP,ja,,21682
ED-6D0E982576,Kidou Senshi Gundam F91 Formula Senki 0122,SFC,JP,ja,,55236
ED-6D0E982576,Kidou Senshi Gundam F91 Formula Senki 0122,SFC,JP,ja,,55643
ED-5A3C357DE2,Kidou Senshi V Gundam,SFC,JP,ja,,23965
ED-ED1A43480B,Kidou Senshi Z Gundam Away to the New Type,SFC,JP,ja,,21527
ED-6E5CA3A1D3,Kidou Soukou Dion,SFC,GB,ja,,35508
ED-6E5CA3A1D3,Kidou Soukou Dion,SFC,JP,ja,,35508
ED-5DE42116CD,Kiki Kaikai Nazo no Kuro Manto,SFC,JP,ja,,35572
ED-97F230084A,Kiki Kaikai Tsukiyo Soushi,SFC,GB,ja,,36952
ED-97F230084A,Kiki Kaikai Tsukiyo Soushi,SFC,JP,ja,,36952
ED-C2389A2F13,Kikou Keisatsu Metal Jack,SFC,JP,ja,,20564
ED-A25BB1BF43,Kikuni Masahiko no Jantoushi Dora Ou,SFC,JP,ja,,21962
ED-BDBB957EF2,Kikuni Masahiko no Jantoushi Dora Ou 2,SFC,JP,ja,,34405
ED-6FD922942F,Killer Instinct,SNES,EU,en,,19760
ED-6FD922942F,Killer Instinct,SNES,EU,en,,1825
ED-6FD922942F,Killer Instinct,SNES,EU,xx,,42312
ED-6FD922942F,Killer Instinct,SNES,SE,sv,,26981
ED-CE7C0A1E4C,Killer Instinct,SNES,UNK,xx,,1825
ED-CE7C0A1E4C,Killer Instinct,SNES,UNK,xx,,19760
ED-CE7C0A1E4C,Killer Instinct,SNES,UNK,xx,,26981
ED-CE7C0A1E4C,Killer Instinct,SNES,UNK,xx,,42312
ED-54372A9408,Kindai Mahjong Special,SFC,JP,ja,,22938
ED-34762064E9,King Arthur's World,SNES,EU,en,,19786
ED-34762064E9,King Arthur's World,SNES,EU,en,,1853
ED-34762064E9,King Arthur's World,SNES,EU,xx,,40415
ED-34762064E9,King Arthur's World,SNES,SE,sv,,26986
ED-A662429DC3,King Arthur's World,SNES,UNK,xx,,1853
ED-A662429DC3,King Arthur's World,SNES,UNK,xx,,19786
ED-A662429DC3,King Arthur's World,SNES,UNK,xx,,26986
ED-A662429DC3,King Arthur's World,SNES,UNK,xx,,40415
ED-D2F617B065,King of The Monsters,SFC,JP,ja,,23784
ED-D49A427D21,King of the Monsters,SFC,JP,ja,,9256
ED-D49A427D21,King of the Monsters,SFC,JP,ja,,10821
ED-368F38029D,King of the Monsters 2,SFC,JP,ja,,21148
ED-A1301E2918,King of the Monsters 2 The Next Thing,SFC,JP,ja,,9309
ED-DDBC5FC1A0,Kingyo Chuihou! Tobidase Game Gakuen,SFC,JP,ja,,39012
ED-6309D7BC46,Kinnikuman Dirty Challenger,SFC,JP,en,,35419
ED-6309D7BC46,Kinnikuman Dirty Challenger,SFC,JP,ja,,35419
ED-BD386F18BD,Kirby Bowl,SFC,JP,ja,,38542
ED-BD386F18BD,Kirby Bowl,SFC,JP,ja,,55773
ED-812EE34529,Kirby no Kirakira Kids,SFC,JP,ja,,35467
ED-15916D1AF0,Kirby's Dream Course,SNES,EU,en,,19875
ED-15916D1AF0,Kirby's Dream Course,SNES,EU,en,,1867
ED-1C82B06363,Kirby's Dream Course,SNES,UNK,xx,,1867
ED-1C82B06363,Kirby's Dream Course,SNES,UNK,xx,,19875
ED-A7E20B7A45,Kirby's Fun Pak,SNES,EU,en,,19914
ED-8E72ED1C3B,Kirby's Fun Pak,SNES,UNK,xx,,19914
ED-A2514BDFBD,Kishin Douji Zenki Battle Raiden,SFC,JP,ja,,34613
ED-81C54B09AE,Kishin Douji Zenki Denei Raibu,SFC,JP,ja,,34736
ED-CFEF64D7B1,Kishin Douji Zenki Tenchi Meidou,SFC,JP,ja,,21874
ED-8D05831F31,Kiteretsu Daihyakka Cho jikuu Sugoroku,SFC,JP,ja,,21882
ED-881B30422D,Knights of the Round,SFC,JP,ja,,35531
ED-849A71EFDA,Konpeki no Kantai,SFC,JP,ja,,34735
ED-9609CC7AD2,Kouryaku Casino Bar,SFC,JP,ja,,21304
ED-E6ACF324B4,Kouryuu Densetsu Villgust Kieta Shoujo,SFC,JP,ja,,19554
ED-4434C9AE8F,Kouryuu no Mimi,SFC,JP,ja,,34615
ED-DF002B2352,Kouryuuki,SFC,GB,ja,,20023
ED-DF002B2352,Kouryuuki,SFC,GB,ja,,59591
ED-DF002B2352,Kouryuuki,SFC,JP,ja,,20023
ED-DF002B2352,Kouryuuki,SFC,JP,ja,,59591
ED-69101F79D2,Koushien 2,SFC,JP,ja,,35469
ED-E08BCBA3EC,Koushien 3,SFC,JP,ja,,37303
ED-D850C143A8,Koushien 4,SFC,JP,ja,,38967
ED-D399316E0D,Kousoku Shikou Shougiou,SFC,JP,ja,,37292
ED-7D90FEADF4,Koutetsu no Kishi,SFC,JP,ja,,38600
ED-D2F3A75A24,Koutetsu no Kishi 2 Sabaku no Rommel Shougun,SFC,JP,ja,,21058
ED-88E3551CB7,Koutetsu no Kishi 3 Gekitotsu Europe Sensen,SFC,EU,ja,,39005
ED-88E3551CB7,Koutetsu no Kishi 3 Gekitotsu Europe Sensen,SFC,JP,ja,,39005
ED-4A9A3228CC,Krusty's Super Fun House,SNES,EU,en,,19884
ED-4A9A3228CC,Krusty's Super Fun House,SNES,EU,en,,26677
ED-4A9A3228CC,Krusty's Super Fun House,SNES,SE,sv,,26964
ED-12CFE527EA,Krusty's Super Fun House,SNES,UNK,xx,,19884
ED-12CFE527EA,Krusty's Super Fun House,SNES,UNK,xx,,26677
ED-12CFE527EA,Krusty's Super Fun House,SNES,UNK,xx,,26964
ED-619D0AE7F0,Krusty's World,SFC,JP,ja,,37063
ED-A6BD248008,Kuifje in Tibet,SNES,NL,nl,,1837
ED-B16ABA6961,Kuifje in Tibet,SNES,UNK,xx,,1837
ED-188B50DFFF,Kunio no Oden,SFC,JP,ja,,21067
ED-69A7A991D9,Kunio-kun no Dodge Ball dayo Zenin Shuugou!,SFC,JP,ja,,34779
ED-CEF109EE76,Kunio-kun no Dodge Ball dayo Zenin Shuugou! Tournament Special,SFC,JP,ja,,10249
ED-41995E7205,Kuusou Kagaku Sekai Gulliver Boy,SFC,JP,ja,,35564
ED-AB39A4783F,Kyoraku Sanyo Maruhon Parlor! Parlor! 5 Pachinko 3-sha Jikki Simulation Game,SFC,JP,ja,,34612
ED-5D1E0B6FCF,Kyoraku Sanyo Toyomaru Daiichi Maruhon Parlor! Parlor! 2 Pachinko 5-sha Jikki Simulation Game,SFC,JP,ja,,34418
ED-0A446754BB,Kyoraku Sanyo Toyomaru Okumura Daiichi Maruhon Parlor! Parlor! 3 Pachinko 5-sha Jikki Simulation Game,SFC,JP,ja,,21418
ED-155101FF85,Kyoraku Sanyo Toyomaru Okumura Daiichi Maruhon Parlor! Parlor! IV Pachinko 6-sha CR Jikki Simulation Game,SFC,JP,ja,,21311
ED-16D7889B23,Kyoraku Sanyo Toyomaru Parlor! Parlor! Pachinko 3-sha Jikki Simulation Game,SFC,JP,ja,,23852
ED-456B90B191,Kyuuyaku Megami Tensei,SFC,JP,ja,,19338
ED-CF56205EE6,Kyuuyaku Megami Tensei Megami Tensei I · II,SFC,JP,ja,,10308
ED-B2240AAB35,La Wares,SFC,JP,ja,,22877
ED-955EE36C32,LaPlace no Ma,SFC,JP,ja,,34619
ED-90C4EE8DE4,Lady Stalker Kako kara no Chousen,SFC,JP,ja,,10264
ED-90C4EE8DE4,Lady Stalker Kako kara no Chousen,SFC,JP,ja,,23797
ED-90C4EE8DE4,Lady Stalker Kako kara no Chousen,SFC,JP,ja,,60526
ED-FEC724DB2F,Lagoon,SFC,JP,ja,,9780
ED-FEC724DB2F,Lagoon,SFC,JP,ja,,35405
ED-F1390A48E9,Lagoon,SNES,EU,en,,19929
ED-F1390A48E9,Lagoon,SNES,EU,en,,81
ED-F1390A48E9,Lagoon,SNES,SE,sv,,26983
ED-2CBFBDD161,Lagoon,SNES,UNK,xx,,81
ED-2CBFBDD161,Lagoon,SNES,UNK,xx,,19929
ED-2CBFBDD161,Lagoon,SNES,UNK,xx,,26983
ED-DF62DBE291,Lamborghini American Challenge,SNES,US,en,,60684
ED-DF62DBE291,Lamborghini American Challenge,SNES,US,en,,19856
ED-BEAEE7EEFE,Lamborghini American Challenge,SNES,US,en,,19856
ED-BEAEE7EEFE,Lamborghini American Challenge,SNES,US,en,,60684
ED-B59A42E085,Laplace no Ma,SFC,JP,ja,,9454
ED-5D4A9D5B93,Larry Nixon's Super Bass Fishing,SFC,JP,ja,,23789
ED-B98EE350F8,Las Vegas Dream in Golden Paradise,SFC,JP,ja,,19564
ED-F1FE6B9CEA,Last Action Hero,SNES,EU,en,,1869
ED-E174076D86,Last Action Hero,SNES,UNK,xx,,1869
ED-DB95733C86,Last Bible III,SFC,JP,ja,,9796
ED-DB95733C86,Last Bible III,SFC,JP,ja,,34606
ED-AF33E1C75A,Leading Company,SFC,JP,ja,,20535
ED-87147C0E23,Leading Jockey,SFC,JP,ja,,23724
ED-569E1FB5AE,Leading Jockey 2,SFC,JP,ja,,21955
ED-621C1D78DE,"Leda LMP Gamester Arcade Video Game Control Centre, Console storage system",SNES,EU,xx,,34265
ED-B423FF51A4,"Leda LMP Gamester Arcade Video Game Control Centre, Console storage system",SNES,UNK,xx,,34265
ED-5CB7100E0D,Legend,SNES,EU,en,,19920
ED-5FB312E6D3,Legend,SNES,UNK,xx,,19920
ED-9CCFF3E982,Lemmings,SFC,JP,ja,,9811
ED-9CCFF3E982,Lemmings,SFC,JP,ja,,35648
ED-15A316B442,Lemmings,SNES,EU,en,,26673
ED-15A316B442,Lemmings,SNES,EU,en,,19898
ED-15A316B442,Lemmings,SNES,EU,xx,,42655
ED-15A316B442,Lemmings,SNES,EU,xx,,42966
ED-95AFC8645D,Lemmings,SNES,UNK,xx,,19898
ED-95AFC8645D,Lemmings,SNES,UNK,xx,,26673
ED-95AFC8645D,Lemmings,SNES,UNK,xx,,42655
ED-95AFC8645D,Lemmings,SNES,UNK,xx,,42966
ED-D2075EAA73,Lemmings 2 The Tribes,SFC,JP,ja,,37258
ED-DE7A6F89D5,Lemmings 2 The Tribes,SNES,EU,en,,19861
ED-DE7A6F89D5,Lemmings 2 The Tribes,SNES,EU,en,,26683
ED-DE7A6F89D5,Lemmings 2 The Tribes,SNES,EU,xx,,42940
ED-73FDF63388,Lemmings 2 The Tribes,SNES,UNK,xx,,19861
ED-73FDF63388,Lemmings 2 The Tribes,SNES,UNK,xx,,26683
ED-73FDF63388,Lemmings 2 The Tribes,SNES,UNK,xx,,42940
ED-05CFED14E1,Lennus II Fuuin no Shito,SFC,JP,ja,,19335
ED-DEACC733C7,Lennus Kodai Kikai no Kioku,SFC,JP,ja,,20523
ED-2EAD620E19,Les Schtroumpfs autour du monde,SNES,NL,fr,,1878
ED-C56A59A84F,Les Schtroumpfs autour du monde,SNES,UNK,xx,,1878
ED-2413E760B4,Lethal Enforcers,SFC,JP,ja,,34836
ED-5BB4376CD3,Libble Rabble,SFC,JP,ja,,10175
ED-5BB4376CD3,Libble Rabble,SFC,JP,ja,,38531
ED-16E09A1C25,Light Fantasy,SFC,JP,ja,,20191
ED-AF7691B42F,Light Fantasy II,SFC,JP,ja,,23736
ED-3BD9D9377B,Little Magic,SFC,JP,ja,,24031
ED-AF99F9174E,Little Master Niji Iro no Maseki,SFC,JP,ja,,34621
ED-BA5E0DB11A,Little Master Nijiiro no Maseki,SFC,JP,xx,,10551
ED-018994B24C,Little Medusa,SNES,US,xx,,301598
ED-9F3091ACCA,Little Medusa,SNES,US,xx,,301598
ED-D656718610,Live A Live,SFC,JP,ja,,23977
ED-EDE830767B,Lode Runner Twin Justy to Liberty no Daibouken,SFC,GB,ja,,34780
ED-EDE830767B,Lode Runner Twin Justy to Liberty no Daibouken,SFC,JP,ja,,34780
ED-1679F9CF14,Lodoss Tou Senki,SFC,JP,ja,,34427
ED-4A58833C3E,Logos Panic GO.A.I.SA.TU,SFC,JP,ja,,21649
ED-17A6CB547F,Looney Toons Bugs Bunny Hachamecha Daibouken,SFC,GB,ja,,22397
ED-17A6CB547F,Looney Toons Bugs Bunny Hachamecha Daibouken,SFC,JP,ja,,22397
ED-11D128196F,Looney Tunes Road Runner,SNES,EU,en,,1838
ED-11D128196F,Looney Tunes Road Runner,SNES,EU,en,,19867
ED-11D128196F,Looney Tunes Road Runner,SNES,EU,xx,,42791
ED-8665D86042,Looney Tunes Road Runner,SNES,UNK,xx,,1838
ED-8665D86042,Looney Tunes Road Runner,SNES,UNK,xx,,19867
ED-8665D86042,Looney Tunes Road Runner,SNES,UNK,xx,,42791
ED-1CBCA069C6,Looney Tunes Road Runner vs Wily E Coyote,SFC,JP,ja,,38402
ED-51CBA335A7,Lord Monarch,SFC,JP,ja,,35396
ED-51CBA335A7,Lord Monarch,SFC,JP,ja,,59601
ED-08EECFD198,LoveQuest,SFC,JP,ja,,19496
ED-F258D062B4,Lucky Luke,SNES,GB,en,,1803
ED-F258D062B4,Lucky Luke,SNES,GB,en,,19887
ED-3CD64CB21E,Lucky Luke,SNES,GB,xx,,1803
ED-3CD64CB21E,Lucky Luke,SNES,GB,xx,,19887
ED-34F00FE5B1,Lufia,SNES,DE,de,,78071
ED-34F00FE5B1,Lufia,SNES,DE,en,,78071
ED-1CF9D1A9CE,Lufia,SNES,UNK,xx,,78071
ED-ECAAE6638A,Lufia & the Fortress of Doom,SNES,UNK,xx,,37965
ED-5885BFFAE7,Lufia & the Fortress of Doom,SNES,US,xx,,37965
ED-DFADCADD00,Lufia II Rise of the Sinistrals,SNES,UNK,xx,,37988
ED-8E767DC948,Lufia II Rise of the Sinistrals,SNES,US,xx,,37988
ED-F252F9A5C6,Lupin Sansei Densetsu no Hihou o Oe,SFC,JP,ja,,38649
ED-57455909DF,MVP Baseball,SFC,JP,ja,,37331
ED-5FE429DE33,Madou Monogatari Hanamaru Daiyouchienji,SFC,JP,ja,,21683
ED-8B4FED2E65,Magic Boy,SNES,EU,en,,1875
ED-4A0021B0C0,Magic Boy,SNES,UNK,xx,,1875
ED-B88EDCB9D8,Magic Johnson no Super Slam Dunk,SFC,JP,ja,,20702
ED-6F21B2C865,Magic Knight Rayearth Mahou Kishi,SFC,JP,ja,,9229
ED-6F21B2C865,Magic Knight Rayearth Mahou Kishi,SFC,JP,ja,,23162
ED-E7B99697AB,Magic Sword,SFC,JP,ja,,36944
ED-2AD44816C1,Magic Sword,SNES,EU,en,,19789
ED-AFF3070F24,Magic Sword,SNES,UNK,xx,,19789
ED-740E5A6910,Magical Drop,SFC,JP,ja,,23133
ED-983F85A4BC,Magical Drop 2,SFC,JP,ja,,21672
ED-37D6AFFFA5,Magical Pop'n,SFC,JP,ja,,35504
ED-A269463FBB,Magical Taruruuto-kun Magic Adventure,SFC,JP,ja,,9809
ED-A269463FBB,Magical Taruruuto-kun Magic Adventure,SFC,JP,ja,,36955
ED-A269463FBB,Magical Taruruuto-kun Magic Adventure,SFC,JP,ja,,58868
ED-DB0EF4F8D9,Magician Lord,NEO-AES,UNK,xx,,16086
ED-32F388CE75,Magna Braban Henreki no Yusha,SFC,JP,ja,,22192
ED-CCF5B49BD1,Mahjong Club,SFC,JP,ja,,38902
ED-CCF5B49BD1,Mahjong Club,SFC,JP,ja,,58822
ED-CCF5B49BD1,Mahjong Club,SFC,JP,ja,,59642
ED-CCF5B49BD1,Mahjong Club,SFC,JP,ja,,60559
ED-5656C1CFB4,Mahjong Gokuu Tenjiku,SFC,JP,ja,,20005
ED-3A724D1089,Mahjong Hanjouki,SFC,GB,ja,,21196
ED-3A724D1089,Mahjong Hanjouki,SFC,JP,ja,,21196
ED-6FEE729E73,Mahjong Hishouden Naki no Ryuu,SFC,JP,ja,,20159
ED-6FEE729E73,Mahjong Hishouden Naki no Ryuu,SFC,JP,ja,,21375
ED-C759D9AD92,Mahjong Sengoku Monogatari,SFC,JP,en,,38628
ED-C759D9AD92,Mahjong Sengoku Monogatari,SFC,JP,ja,,38628
ED-189B1FB9EF,Mahjong Taikai 2,SFC,JP,ja,,60496
ED-6F2E94AC89,Mahjong Taikai II,SFC,JP,ja,,38671
ED-6F2E94AC89,Mahjong Taikai II,SFC,JP,ja,,55782
ED-03D78333F5,Mahou Poi Poi Poitto!,SFC,JP,ja,,21145
ED-02503A815A,Mahoujin Guru Guru,SFC,JP,ja,,9447
ED-02503A815A,Mahoujin Guru Guru,SFC,JP,ja,,22464
ED-02503A815A,Mahoujin Guru Guru,SFC,JP,ja,,60546
ED-FDF9A8660F,Mahoujin Guru Guru 2,SFC,JP,ja,,10817
ED-FDF9A8660F,Mahoujin Guru Guru 2,SFC,JP,ja,,21522
ED-FDF9A8660F,Mahoujin Guru Guru 2,SFC,JP,ja,,59733
ED-561E679354,Majin Tensei,SFC,JP,ja,,21143
ED-561E679354,Majin Tensei,SFC,JP,ja,,60519
ED-714E6CCC05,Majin Tensei II Spiral Nemesis,SFC,JP,ja,,19443
ED-DED08A881D,Major Title,SFC,JP,ja,,10834
ED-DED08A881D,Major Title,SFC,JP,ja,,19971
ED-DED08A881D,Major Title,SFC,JP,ja,,55386
ED-1665280CAC,Major Title,SNES,EU,en,,26557
ED-941B4F3B67,Major Title,SNES,UNK,xx,,26557
ED-C994716823,Majuuou,SFC,JP,ja,,35554
ED-B93ED35109,Majyuuou,SFC,JP,ja,,56408
ED-2E1485E187,Maka Maka,SFC,JP,ja,,38970
ED-2830948A9D,Makeruna! Makendou,SFC,JP,ja,,20544
ED-F59E1A4C77,Makeruna! Makendou 2 Kimero Youkai Souri,SFC,GB,ja,,19590
ED-F59E1A4C77,Makeruna! Makendou 2 Kimero Youkai Souri,SFC,JP,ja,,19590
ED-DA8F40F650,Manchester United Europe,AMIGA,EU,xx,,29333#2
ED-725CB519C5,Mario & Wario,SFC,JP,ja,,8989
ED-725CB519C5,Mario & Wario,SFC,JP,ja,,34745
ED-9491D02572,Mario Paint,SFC,JP,ja,,34837
