"edition_id","title_primary","platform"
"CAT-35371","Shodan Morita Shougi;初段 森田将棋","Nintendo Super Famicom"
"CAT-35372","Super Mario World;スーパーマリオワールド;Super Mario Bros. 4","Nintendo Super Famicom"
"CAT-35373","Ganbare Goemon Yuki Hime Kyuushutsu Emaki;がんばれゴエモン ゆき姫救出絵巻;The Legend of the Mystical Ninja","Nintendo Super Famicom"
"CAT-35374","California Games II;カリフォルニアゲームズII;California Games 2","Nintendo Super Famicom"
"CAT-35375","The Adventures of the Rocketeer;ロケッティア;The Rocketeer","Nintendo Super Famicom"
"CAT-35376","Super Kick Off;スーパーキックオフ","Nintendo Super Famicom"
"CAT-35377","Sandra no Daibouken Valkyrie Tono Deai;サンドラの大冒険 ワルキューレとの出逢い;Whirlo","Nintendo Super Famicom"
"CAT-35378","Ultra Baseball Jitsumei Han;ウルトラベースボール 実名版","Nintendo Super Famicom"
"CAT-35379","Syvalion;サイバリオン","Nintendo Super Famicom"
"CAT-35380","Dead Dance;デッド・ダンス","Nintendo Super Famicom"
"CAT-35381","Choukou Goukami Xardion;超攻合神 サーディオン;Xardion","Nintendo Super Famicom"
"CAT-35382","World Class Rugby;ワールドクラス ラグビー","Nintendo Super Famicom"
"CAT-35383","Ginga Eiyuu Densetsu Senjutsu Simulation;銀河英雄伝説","Nintendo Super Famicom"
"CAT-35384","Super Mahjong Taikai;スーパー麻雀大会","Nintendo Super Famicom"
"CAT-35385","New 3D Golf Simulation Pebble Beach no Hatou;New 3D Golf Simulation ペブルビーチの波濤","Nintendo Super Famicom"
"CAT-35386","Sutte Hakkun;すってはっくん","Nintendo Super Famicom"
"CAT-35387","Heracles no Eikou III Kamigami no Chinmoku;ヘラクレスの栄光III 神々の沈黙","Nintendo Super Famicom"
"CAT-35388","Dragon Quest V Tenkuu no Hanayome;ヘラクレスの栄光III 神々の沈黙;Dragon Quest 5","Nintendo Super Famicom"
"CAT-35389","Super Birdie Rush;スーパーバーディラッシュ","Nintendo Super Famicom"
"CAT-35390","Super Nobunaga no Yabou Bushou Fuuunroku;スーパー信長の野望 武将風雲録;Nobunaga's Ambition Lord of Darkness.","Nintendo Super Famicom"
"CAT-35391","Michael Andretti's Indy Car Challenge;マイケル・アンドレッティー インディカーチャレンジ","Nintendo Super Famicom"
"CAT-35392","Pitfall Maya no Daibouken;ピットフォール マヤの大冒険;Pitfall The Mayan Adventure.","Nintendo Super Famicom"
"CAT-35393","Drakkhen;ドラッケン","Nintendo Super Famicom"
"CAT-35394","Return of Double Dragon;リターン・オブ・双截龍;リターン・オブ・ダブルドラゴン;Super Double Dragon","Nintendo Super Famicom"
"CAT-35395","Shinseiki GPX Cyber Formula;新世紀GPXサイバーフォーミュラ","Nintendo Super Famicom"
"CAT-35396","Lord Monarch;ロードモナーク","Nintendo Super Famicom"
"CAT-35397","Gousou Jinrai Densetsu Musya;豪槍神雷伝説 武者","Nintendo Super Famicom"
"CAT-35398","SD Kidou Senshi Gundam V Sakusen Shidou;SD機動戦士ガンダム V作戦始動","Nintendo Super Famicom"
"CAT-35399","Pro Soccer;プロサッカー","Nintendo Super Famicom"
"CAT-35400","Super Double Yakuman;スーパーダブル役満;Super Double Yakuma","Nintendo Super Famicom"
"CAT-35401","Wizardry V Heart of the Maelstrom;ウィザードリィ・V 災禍の中心;ウィザードリィ・V メイルストロームの中心","Nintendo Super Famicom"
"CAT-35402","Turf Hero;ターフヒーロー","Nintendo Super Famicom"
"CAT-35403","Chinhai;陳牌","Nintendo Super Famicom"
"CAT-35404","Shijou Saikyou no Quiz Ou Kettei Sen Super;史上最強のクイズ王決定戦スーパー","Nintendo Super Famicom"
"CAT-35405","Lagoon;ラグーン","Nintendo Super Famicom"
"CAT-35406","Aguri Suzuki no F-1 Super Driving;鈴木亜久里のF-1スーパードライビング","Nintendo Super Famicom"
"CAT-35407","Hiryuu no Ken S Golden Fighter;飛龍の拳Sゴールデンファイター;Ultimate Fighter","Nintendo Super Famicom"
"CAT-35408","Super Power League 3;スーパーパワーリーグ3","Nintendo Super Famicom"
"CAT-35409","Nobunaga no Yabou Haouden;信長の野望 覇王伝","Nintendo Super Famicom"
"CAT-35410","Action Pachio;アクションパチ夫","Nintendo Super Famicom"
"CAT-35411","Hansei Zaru Jirou-kun no Daibouken;反省ザル ジローくんの大冒険;Spanky's Quest","Nintendo Super Famicom"
"CAT-35412","The Addams Family;アダムス・ファミリー","Nintendo Super Famicom"
"CAT-35413","SD Gundam Gaiden Knight Gundam Monogatari Ooinaru Isan;SDガンダム外伝 ナイトガンダム物語 大いなる遺産","Nintendo Super Famicom"
"CAT-35414","Soukou Kihei Votoms The Battling Road;装甲騎兵ボトムズ ザ・バトリングロード","Nintendo Super Famicom"
"CAT-35415","CB Chara Wars Ushinawareta Gag;CBキャラウォーズ 失われたギャ〜グ","Nintendo Super Famicom"
"CAT-35416","Super Fire Pro Wrestling 2;スーパーファイヤープロレスリング2","Nintendo Super Famicom"
"CAT-35417","Shin Megami Tensei;真・女神転生","Nintendo Super Famicom"
"CAT-35418","Jumbo Ozaki no Hole In One;ジャンボ尾崎のホールインワン","Nintendo Super Famicom"
"CAT-35419","Kinnikuman Dirty Challenger;キン肉マン ダーティー・チャレンジャー","Nintendo Super Famicom"
"CAT-35420","Dragon's Earth;ドラゴンズ・アース","Nintendo Super Famicom"
"CAT-35421","The Great Battle II Last Fighter Twin;ザ・グレイトバトルII ラストファイター ツイン","Nintendo Super Famicom"
"CAT-35422","Hello! Pac-Man;ハロー！パックマン;Pac-Man 2 The New Adventures","Nintendo Super Famicom"
"CAT-35423","Final Fantasy VI;ファイナルファンタジーVI;Final Fantasy 6;Final Fantasy 3;Final Fantasy III","Nintendo Super Famicom"
"CAT-35424","Super Kick Boxing Best of the Best;スーパーキックボクシング Best of the Best;Best of the Best Championship Karate","Nintendo Super Famicom"
"CAT-35425","Hokuto no Ken 6 Gekitou Denshou Ken Haou he no Michi;北斗の拳6 激闘伝承拳 覇王への道;Fist Of The North Star 6","Nintendo Super Famicom"
"CAT-35426","Shounen Ashibe Goma-chan no Yuuenchi Daibouken;少年アシベ ゴマちゃんのゆうえんち大冒険","Nintendo Super Famicom"
"CAT-35427","Hero Senki Project Olympus;ヒーロー戦記 プロジェクト オリュンポス","Nintendo Super Famicom"
"CAT-35428","Elfaria II The Quest of the Meld;エルファリアII ザ・クエスト・オブ・ザ・メルド","Nintendo Super Famicom"
"CAT-35429","Spark World;スパーク・ワールド","Nintendo Super Famicom"
"CAT-35430","Sky Mission;スカイミッション;Wings 2 Aces High","Nintendo Super Famicom"
"CAT-35431","Jurassic Park;ジュラシック・パーク","Nintendo Super Famicom"
"CAT-35432","Tatakae Genshijin 2 Rookie no Bouken;戦え原始人2 ルーキーの冒険;Congo's Caper","Nintendo Super Famicom"
"CAT-35433","Gunple Gunman's Proof;ガンプル Gunman's Proof","Nintendo Super Famicom"
"CAT-35434","Strike Gunner S.T.G;Strike Gunner  エス・ティー・ジー","Nintendo Super Famicom"
"CAT-35435","Ghost Chaser Densei;ゴーストチェイサー 電精","Nintendo Super Famicom"
"CAT-35436","Shounen Ninja Sasuke;少年忍者サスケ","Nintendo Super Famicom"
"CAT-35437","F-Zero;エフゼロ","Nintendo Super Famicom"
"CAT-35438","Olivia's Mystery;オリビアのミステリー","Nintendo Super Famicom"
"CAT-35439","Captain Tsubasa III Koutei no Chousen;キャプテン翼III —皇帝の挑戦—","Nintendo Super Famicom"
"CAT-35440","Super Linearball;スーパーリニアボール;Space Football One on One","Nintendo Super Famicom"
"CAT-35441","Otogirisou;弟切草","Nintendo Super Famicom"
"CAT-35442","Stargate;スターゲイト","Nintendo Super Famicom"
"CAT-35443","Dark Law Meaning Of Death;ダークロウ ミーニング・オブ・デス","Nintendo Super Famicom"
"CAT-35444","Hanjuku Hero Hanjuku Eiyuu Aa, Sekai yo Hanjuku Nare...!!;はんじゅくヒーロー 半熟英雄 ああ、世界よ半熟なれ…！！","Nintendo Super Famicom"
"CAT-35447","Super Mahjong;Super 麻雀;スーパーま〜じゃん","Nintendo Super Famicom"
"CAT-35449","Super Gachapon World SD Gundam X;スーパーガチャポンワールド SDガンダムX","Nintendo Super Famicom"
"CAT-35450","Royal Conquest;ロイヤルコンクエスト;King Arthur's World","Nintendo Super Famicom"
"CAT-35451","Pilotwings;パイロットウイングス","Nintendo Super Famicom"
"CAT-35452","Outer World;アウター・ワールド;Another World; Out of This World","Nintendo Super Famicom"
"CAT-35453","Honke Sankyo Fever Jikki Simulation 2;本家Sankyo Fever 2 実機シミュレーション","Nintendo Super Famicom"
"CAT-35456","Gambler Jiko Chuushinha 2 Dorapon Quest;ぎゅわんぶらあ自己中心派2 ドラポンクエスト","Nintendo Super Famicom"
"CAT-35458","Sonic Wings;ソニックウイングス","Nintendo Super Famicom"
"CAT-35462","Gouketsuji Ichizoku;豪血寺一族;Power Instinct","Nintendo Super Famicom"
"CAT-35463","Rushing Beat Shura;ラッシング・ビート 修羅;The Peace Keepers","Nintendo Super Famicom"
"CAT-35465","Super Earth Defense Force;SUPER E.D.F.","Nintendo Super Famicom"
"CAT-35467","Kirby no Kirakira Kids;カービィのきらきらきっず","Nintendo Super Famicom"
"CAT-35469","Koushien 2;甲子園2","Nintendo Super Famicom"
"CAT-35470","Chibi Maruko-chan Harikiri 365 Nichi no Maki;ちびまる子ちゃん「はりきり365日」の巻","Nintendo Super Famicom"
"CAT-35471","Acrobat Mission;アクロバットミッション","Nintendo Super Famicom"
"CAT-35473","Final Fight Tough;ファイナルファイト タフ;Final Fight 3","Nintendo Super Famicom"
"CAT-35477","Undercover Cops;ファイナルファイト タフ","Nintendo Super Famicom"
"CAT-35478","Bishoujo Senshi Sailor Moon;美少女戦士セーラームーン;Sailor Moon","Nintendo Super Famicom"
"CAT-35479","Kenyuu Densetsu Yaiba;ヤイバ 剣勇伝説 Yaiba","Nintendo Super Famicom"
"CAT-35480","Pop'n TwinBee;ポップン ツインビー","Nintendo Super Famicom"
"CAT-35482","Battletoads In Battlemaniacs;バトルトード イン バトルマニアック","Nintendo Super Famicom"
"CAT-35483","Honoo no Doukyuuji Dodge Danpei;炎の闘球児 ドッジ弾平","Nintendo Super Famicom"
"CAT-35485","Hokuto no Ken 5 Tenma Ryuuseiden Ai Zetsu Shou;北斗の拳5 天魔流星伝 哀・絶章;Fist Of The North Star 5","Nintendo Super Famicom"
"CAT-35486","Super Shanghai Dragon's Eye;スーパー上海ドラゴンズアイ","Nintendo Super Famicom"
"CAT-35488","Spindizzy Worlds;スピンディジーワールド","Nintendo Super Famicom"
"CAT-35489","Naruhodo! The World;なるほど！ザ・ワールド","Nintendo Super Famicom"
"CAT-35490","WWF Super WrestleMania;WWFスーパーレッスルマニア","Nintendo Super Famicom"
"CAT-35491","Battle Grand Prix;バトルグランプリ","Nintendo Super Famicom"
"CAT-35492","Song Master;ソングマスター","Nintendo Super Famicom"
"CAT-35495","Rokudenashi Blues Taiketsu! Tokyo Shitennou;ろくでなし ブルース 対決！東京四天王","Nintendo Super Famicom"
"CAT-35496","Street Fighter Zero 2;ストリートファイターZero 2;Street Fighter Alpha 2","Nintendo Super Famicom"
"CAT-35497","The Blues Brothers;ブルースブラザーズ","Nintendo Super Famicom"
"CAT-35499","Sword Maniac;ソード・マニアック;X-Kaliber 2097","Nintendo Super Famicom"
"CAT-35500","Shougi Sanmai;将棋三昧","Nintendo Super Famicom"
"CAT-35501","Bio Metal;バイオメタル;Biometal","Nintendo Super Famicom"
"CAT-35502","Gegege no Kitarou Fukkatsu! Tenma Daiou;ゲゲゲの鬼太郎 復活！天魔大王","Nintendo Super Famicom"
"CAT-35503","Wild Guns;ワイルドガンズ","Nintendo Super Famicom"
"CAT-35504","Magical Pop'n;マジカルポップン","Nintendo Super Famicom"
"CAT-35505","Mighty Morphin Power Rangers;マイティーモーフィン パワーレンジャー","Nintendo Super Famicom"
"CAT-35506","Rockman X;ロックマンエックス;Mega Man X","Nintendo Super Famicom"
"CAT-35507","Darius Twin;ダライアスツイン","Nintendo Super Famicom"
"CAT-35508","Kidou Soukou Dion;機動装甲ダイオン;Imperium","Nintendo Super Famicom"
"CAT-35509","Rockman X2;ロックマンエックス2;Mega Man X2","Nintendo Super Famicom"
"CAT-35510","The Amazing Spider-Man Lethal Foes;スパイダーマン リーサルフォーズ","Nintendo Super Famicom"
"CAT-35513","Super Back To The Future 2;スーパー・バック・トゥ・ザ・フューチャーII","Nintendo Super Famicom"
"CAT-35514","Batman Forever;バットマン フォーエヴァー","Nintendo Super Famicom"
"CAT-35515","Circuit USA;サーキットUSA;Kyle Petty's No Fear Racing","Nintendo Super Famicom"
"CAT-35516","46 Okunen Monogatari Harukanaru Eden he;46億年物語 —はるかなるエデンへ—; E.V.O. Search for Eden","Nintendo Super Famicom"
"CAT-35517","Jikkyou World Soccer 2 Fighting Eleven;実況ワールドサッカー2 ファイティング イレブン;International Superstar Soccer Deluxe","Nintendo Super Famicom"
"CAT-35519","Gourmet Sentai Bara Yarou;美食戦隊 薔薇野郎;ぐるめせんたい ばらやろう;Gourmet Warriors","Nintendo Super Famicom"
"CAT-35522","Teenage Mutant Ninja Turtles Mutant Warriors;T.M.N.T. ミュータントウォーリアーズ;ティーンエージ ミュータント ニンジャ タートルズ トーナメント ファイターズ;Teenage Mutant Ninja Turtles Tournament Fighters;Teenage Mutant Hero Turtles Tournament Fighters","Nintendo Super Famicom"
"CAT-35523","Otoboke Ninja Colosseum;おとぼけ忍者コロシアム","Nintendo Super Famicom"
"CAT-35524","Ardy Lightfoot;アルディライトフット","Nintendo Super Famicom"
"CAT-35525","Demon's Blazon Makaimura Monshou Hen;デモンズ・ブレイゾン 魔界村 紋章編;Demon's Crest","Nintendo Super Famicom"
"CAT-35526","Deae Tonosama Appare Ichiban;であえ殿さま あっぱれ一番","Nintendo Super Famicom"
"CAT-35527","Yoshi no Road Hunting;ヨッシーのロードハンティング;Yoshi's Safari","Nintendo Super Famicom"
"CAT-35528","G.O.D Mezameyo to Yobu Koe ga Kikoe;G・O・D 目覚めよと呼ぶ声が聴こえ;ジー・オー・ディー","Nintendo Super Famicom"
"CAT-35529","Prince of Persia;プリンス オブ ペルシャ","Nintendo Super Famicom"
"CAT-35530","The Simpsons Bart no Fushigi na Yume no Daibouken;ザ・シンプソンズ バートの不思議な夢の大冒険;The Simpsons Bart's Nightmare","Nintendo Super Famicom"
"CAT-35531","Knights of the Round;ナイツ オブ ザ ラウンド","Nintendo Super Famicom"
"CAT-35532","Ginga Sengoku Gunyuuden Rai;銀河戦国群雄伝ライ","Nintendo Super Famicom"
"CAT-35533","Home Alone;ホーム・アローン","Nintendo Super Famicom"
"CAT-35542","Rockman & Forte;ロックマン＆フォルテ","Nintendo Super Famicom"
"CAT-35543","Contra Spirits;魂斗羅スピリッツ;コントラスピリッツ;Contra III The Alien Wars;Contra 3;Super Probotector Alien Rebels","Nintendo Super Famicom"
"CAT-35544","Chouaniki Bakuretsu Rantou Hen;超兄貴 ~爆烈乱闘篇~","Nintendo Super Famicom"
"CAT-35546","Sonic Blast Man II;ソニックブラストマンII;Sonic Blast Man 2","Nintendo Super Famicom"
"CAT-35547","Gradius III;グラディウスIII;Gradius 3","Nintendo Super Famicom"
"CAT-35548","Mr. Do!;ミスタードゥ","Nintendo Super Famicom"
"CAT-35550","Popeye Ijiwaru Majo Sea Hag no Maki;ポパイ いじわる魔女シーハッグの巻","Nintendo Super Famicom"
"CAT-35551","Hiryu no Ken S Hyper Version;ハイパーバージョン 飛龍の拳S","Nintendo Super Famicom"
"CAT-35552","R-Type 3 The Third Lightning;アールタイプ3 ザ・サードライトニング","Nintendo Super Famicom"
"CAT-35553","Disney's Beauty and The Beast;美女と野獣","Nintendo Super Famicom"
"CAT-35554","Majuuou;魔獣王","Nintendo Super Famicom"
"CAT-35556","Judge Dredd;ジャッジ・ドレッド","Nintendo Super Famicom"
"CAT-35557","Tiny Toon Adventures Buster Busts Loose;タイニートゥーン アドベンチャーズ","Nintendo Super Famicom"
"CAT-35558","Zig Zag Cat Dachou Club mo Oosawagi da;ジグザグキャット ダチョウ倶楽部も大騒ぎダ","Nintendo Super Famicom"
"CAT-35560","Yoshi no Cookie;ヨッシーのクッキー;Yoshi's Cookie","Nintendo Super Famicom"
"CAT-35561","Marvel Super Heroes War of the Gems;マーヴル・スーパーヒーローズ ウォー オブ ザ ジェム","Nintendo Super Famicom"
"CAT-35562","Arcus Spirits;アークス・スピリッツ","Nintendo Super Famicom"
"CAT-35563","Flying Hero Bugyuru no Daibouken;フライングヒーロー ぶぎゅる〜の大冒険","Nintendo Super Famicom"
"CAT-35564","Kuusou Kagaku Sekai Gulliver Boy;空想科学世界 ガリバーボーイ","Nintendo Super Famicom"
"CAT-35566","Yogi Bear;ヨギーベア;Adventures of Yogi Bear;Yogi Bear's Cartoon Capers","Nintendo Super Famicom"
"CAT-35567","Super Star Wars;スーパー・スター・ウォーズ","Nintendo Super Famicom"
"CAT-35568","Darius Force;ダライアスフォース;Super Nova","Nintendo Super Famicom"
"CAT-35569","Thunder Spirits;サンダースピリッツ;Thunder Force III","Nintendo Super Famicom"
"CAT-35570","Ys V Expert;イースVエキスパート;イースV 失われた砂の都ケフィン;Ys 5 Lost Kefin, Kingdom of Sand","Nintendo Super Famicom"
"CAT-35571","The Firemen;ザ・ファイヤーメン","Nintendo Super Famicom"
